# x y z nx ny nz intensity label station_id range_m
3.883741 8.020279 5.068983 -0.893223 -0.000001 -0.449613 0.474570 1 0 5.3043
3.826391 8.019935 5.168180 -0.870085 -0.000001 -0.492901 0.480404 1 0 5.3326
3.770448 8.019599 5.270477 -0.844852 -0.000002 -0.535001 0.493384 1 0 5.3627
3.708506 8.019227 5.368475 -0.844852 -0.000002 -0.535001 0.521781 1 0 5.3900
3.644761 8.018846 5.466272 -0.817583 -0.000002 -0.575811 0.492661 1 0 5.4188
3.576433 8.018435 5.560688 -0.817583 -0.000002 -0.575811 0.505195 1 0 5.4456
3.507732 8.018023 5.656386 -0.788344 -0.000002 -0.615235 0.493176 1 0 5.4728
3.433500 8.017577 5.747138 -0.788344 -0.000002 -0.615235 0.478364 1 0 5.4990
3.361953 8.017148 5.843100 -0.757206 -0.000003 -0.653176 0.483984 1 0 5.5246
3.281666 8.016666 5.929442 -0.757206 -0.000003 -0.653176 0.491718 1 0 5.5501
3.201314 8.016185 6.017319 -0.724244 -0.000003 -0.689544 0.477200 1 0 5.5740
3.119234 8.015692 6.104564 -0.724244 -0.000003 -0.689544 0.484237 1 0 5.5989
3.030438 8.015159 6.183395 -0.689537 -0.000004 -0.724250 0.510077 1 0 5.6210
2.944920 8.014647 6.269087 -0.653168 -0.000004 -0.757213 0.504388 1 0 5.6445
2.852834 8.014093 6.345875 -0.653168 -0.000004 -0.757213 0.455665 1 0 5.6653
2.762191 8.013549 6.426998 -0.615227 -0.000005 -0.788350 0.507184 1 0 5.6869
2.665161 8.012967 6.498433 -0.615227 -0.000005 -0.788350 0.483052 1 0 5.7070
2.566891 8.012378 6.569067 -0.575805 -0.000005 -0.817587 0.488134 1 0 5.7266
2.467518 8.011781 6.639250 -0.575805 -0.000005 -0.817587 0.484406 1 0 5.7459
2.366758 8.011177 6.708470 -0.534993 -0.000006 -0.844857 0.487176 1 0 5.7633
2.262803 8.010553 6.772502 -0.534993 -0.000006 -0.844857 0.495773 1 0 5.7819
2.156205 8.009913 6.831995 -0.492895 -0.000007 -0.870089 0.503500 1 0 5.7972
2.050036 8.009276 6.894490 -0.449606 -0.000007 -0.893227 0.479754 1 0 5.8136
1.939953 8.008616 6.948535 -0.449606 -0.000007 -0.893227 0.505423 1 0 5.8280
1.828370 8.007946 6.999954 -0.405237 -0.000007 -0.914212 0.485089 1 0 5.8421
1.714793 8.007265 7.046852 -0.405237 -0.000007 -0.914212 0.482605 1 0 5.8556
1.601767 8.006587 7.097490 -0.359891 -0.000007 -0.932994 0.500091 1 0 5.8675
1.486057 8.005893 7.140809 -0.359891 -0.000007 -0.932994 0.479893 1 0 5.8801
1.367682 8.005183 7.175240 -0.313679 -0.000008 -0.949529 0.500165 1 0 5.8896
1.251311 8.004484 7.220144 -0.266711 -0.000008 -0.963777 0.510417 1 0 5.9001
1.130905 8.003761 7.248527 -0.266711 -0.000008 -0.963777 0.506646 1 0 5.9084
1.011385 8.003044 7.283243 -0.219098 -0.000008 -0.975703 0.489463 1 0 5.9165
0.890056 8.002316 7.309876 -0.219098 -0.000008 -0.975703 0.472586 1 0 5.9240
2.439426 8.062636 -0.254923 -0.105178 0.000000 0.994453 0.446268 1 0 2.9781
3.095182 8.080309 -0.179387 -0.127977 0.000000 0.991777 0.413358 1 0 3.4960
3.226779 8.083856 -0.163434 -0.127977 0.000000 0.991777 0.407955 1 0 3.6040
4.399550 8.115462 0.305629 -1.000000 0.000000 0.000000 0.510552 1 0 4.5443
4.402129 8.115532 0.402837 -1.000000 0.000000 0.000000 0.488307 1 0 4.5207
4.401960 8.115527 0.499782 -1.000000 0.000000 0.000000 0.475883 1 0 4.4992
4.398529 8.115435 0.596480 -1.000000 0.000000 0.000000 0.498629 1 0 4.4799
4.400982 8.115501 0.691233 -1.000000 0.000000 0.000000 0.492951 1 0 4.4627
4.401805 8.115523 0.785653 -1.000000 0.000000 0.000000 0.491234 1 0 4.4476
4.397877 8.115417 0.880128 -1.000000 0.000000 0.000000 0.522326 1 0 4.4345
4.400801 8.115497 0.973181 -1.000000 0.000000 0.000000 0.481548 1 0 4.4235
4.403152 8.115560 1.065984 -1.000000 0.000000 0.000000 0.501549 1 0 4.4144
4.404027 8.115583 1.158644 -1.000000 0.000000 0.000000 0.516501 1 0 4.4073
4.404668 8.115601 1.251094 -1.000000 0.000000 0.000000 0.529080 1 0 4.4021
4.396862 8.115390 1.343602 -1.000000 0.000000 0.000000 0.481273 1 0 4.3989
4.404135 8.115586 1.435635 -1.000000 0.000000 0.000000 0.522587 1 0 4.3976
4.398511 8.115435 1.619881 -1.000000 0.000000 0.000000 0.483631 1 0 4.4008
4.400428 8.115486 1.712291 -1.000000 0.000000 0.000000 0.484925 1 0 4.4054
4.399419 8.115459 1.804775 -1.000000 0.000000 0.000000 0.513916 1 0 4.4118
4.400865 8.115498 1.897779 -1.000000 0.000000 0.000000 0.500046 1 0 4.4202
4.403464 8.115568 1.991382 -1.000000 0.000000 0.000000 0.504456 1 0 4.4306
4.399855 8.115471 2.084682 -1.000000 0.000000 0.000000 0.483510 1 0 4.4430
4.401873 8.115525 2.179327 -1.000000 0.000000 0.000000 0.490068 1 0 4.4575
4.402074 8.115531 2.274376 -1.000000 0.000000 0.000000 0.501934 1 0 4.4739
4.399833 8.115470 2.563721 -1.000000 0.000000 0.000000 0.515270 1 0 4.5362
4.398234 8.115427 2.661813 -1.000000 0.000000 0.000000 0.484412 1 0 4.5614
4.400793 8.115496 2.762217 -1.000000 0.000000 0.000000 0.514932 1 0 4.5888
4.399164 8.115452 2.862645 -1.000000 0.000000 0.000000 0.461589 1 0 4.6187
4.398112 8.115424 2.964564 -1.000000 0.000000 0.000000 0.479534 1 0 4.6510
4.387150 8.115129 3.384901 -0.997290 0.000000 -0.073565 0.490074 1 0 4.7871
4.371863 8.114717 3.488508 -0.992479 0.000000 -0.122412 0.488306 1 0 4.8210
4.356988 8.114315 3.593713 -0.992479 0.000000 -0.122412 0.467918 1 0 4.8551
4.322756 8.113393 3.806517 -0.985278 -0.000000 -0.170961 0.460179 1 0 4.9225
4.301985 8.112833 3.913373 -0.975702 -0.000000 -0.219103 0.504607 1 0 4.9559
4.277818 8.112182 4.019902 -0.975702 -0.000000 -0.219103 0.512606 1 0 4.9892
4.254844 8.111563 4.128871 -0.963776 -0.000000 -0.266714 0.497774 1 0 5.0220
4.154372 8.108854 4.445429 -0.949528 -0.000000 -0.313684 0.482127 1 0 5.1197
4.115111 8.107797 4.550069 -0.932993 -0.000000 -0.359895 0.481479 1 0 5.1510
4.075449 8.106728 4.656077 -0.932993 -0.000000 -0.359895 0.478335 1 0 5.1831
4.031536 8.105544 4.760457 -0.914208 -0.000001 -0.405244 0.454486 1 0 5.2135
3.984087 8.104266 4.863586 -0.914208 -0.000001 -0.405244 0.471994 1 0 5.2451
3.936653 8.102987 4.968474 -0.893223 -0.000001 -0.449613 0.512839 1 0 5.2745
3.883363 8.101551 5.069879 -0.893223 -0.000001 -0.449613 0.500786 1 0 5.3056
3.826825 8.100027 5.169886 -0.870085 -0.000001 -0.492901 0.463882 1 0 5.3337
3.771088 8.098525 5.272444 -0.844851 -0.000001 -0.535001 0.498867 1 0 5.3638
3.705784 8.096766 5.366948 -0.844852 -0.000002 -0.535001 0.478949 1 0 5.3912
3.643728 8.095093 5.466519 -0.817582 -0.000002 -0.575812 0.505508 1 0 5.4198
3.575202 8.093246 5.560690 -0.817583 -0.000002 -0.575811 0.494737 1 0 5.4466
3.506466 8.091393 5.656317 -0.788344 -0.000002 -0.615235 0.512135 1 0 5.4738
3.432442 8.089398 5.747295 -0.788344 -0.000002 -0.615235 0.487992 1 0 5.4999
3.357525 8.087379 5.838821 -0.757206 -0.000003 -0.653176 0.496303 1 0 5.5255
3.281801 8.085339 5.931173 -0.757206 -0.000003 -0.653176 0.504378 1 0 5.5510
3.199103 8.083110 6.015737 -0.724244 -0.000003 -0.689544 0.498399 1 0 5.5748
3.117307 8.080905 6.103291 -0.724244 -0.000003 -0.689544 0.487357 1 0 5.5997
3.031312 8.078588 6.186395 -0.689537 -0.000004 -0.724250 0.497336 1 0 5.6217
2.943408 8.076219 6.268271 -0.653168 -0.000004 -0.757213 0.476811 1 0 5.6452
2.853728 8.073802 6.349102 -0.653168 -0.000004 -0.757213 0.481206 1 0 5.6660
2.759479 8.071261 6.423820 -0.615227 -0.000005 -0.788350 0.498093 1 0 5.6875
2.665292 8.068724 6.500422 -0.615227 -0.000005 -0.788350 0.469861 1 0 5.7076
2.567459 8.066087 6.571968 -0.575805 -0.000005 -0.817587 0.474979 1 0 5.7271
2.468159 8.063411 6.642390 -0.575805 -0.000005 -0.817587 0.487547 1 0 5.7464
2.365028 8.060631 6.706434 -0.534993 -0.000006 -0.844857 0.478703 1 0 5.7638
2.263087 8.057884 6.775008 -0.534993 -0.000006 -0.844857 0.510489 1 0 5.7823
2.157153 8.055029 6.836221 -0.492895 -0.000007 -0.870089 0.483778 1 0 5.7975
2.049186 8.052119 6.894104 -0.449606 -0.000007 -0.893227 0.501675 1 0 5.8139
1.940526 8.049191 6.952061 -0.449606 -0.000007 -0.893227 0.465568 1 0 5.8283
1.828050 8.046159 7.000895 -0.405237 -0.000007 -0.914212 0.483738 1 0 5.8424
1.715749 8.043133 7.051910 -0.405237 -0.000007 -0.914212 0.498476 1 0 5.8559
1.601410 8.040051 7.098176 -0.359891 -0.000007 -0.932994 0.496781 1 0 5.8676
1.485509 8.036927 7.140666 -0.359891 -0.000007 -0.932994 0.480843 1 0 5.8803
1.368203 8.033766 7.179405 -0.313679 -0.000008 -0.949529 0.471028 1 0 5.8897
1.250325 8.030589 7.217573 -0.266711 -0.000008 -0.963777 0.483229 1 0 5.9002
1.130173 8.027351 7.246764 -0.266711 -0.000008 -0.963777 0.497623 1 0 5.9085
1.010569 8.024128 7.280529 -0.219098 -0.000008 -0.975703 0.489944 1 0 5.9166
0.889847 8.020874 7.310516 -0.219098 -0.000008 -0.975703 0.475236 1 0 5.9240
2.438754 8.113685 -0.255790 -0.105178 0.000000 0.994453 0.411284 1 0 2.9784
3.095040 8.145137 -0.180591 -0.127977 0.000000 0.991777 0.424779 1 0 3.4965
3.225842 8.151406 -0.164230 -0.127977 0.000000 0.991777 0.412201 1 0 3.6045
4.400496 8.207701 0.304484 -1.000000 0.000000 0.000000 0.496198 1 0 4.5479
4.398623 8.207611 0.402852 -1.000000 0.000000 0.000000 0.483874 1 0 4.5242
4.400357 8.207694 0.499383 -1.000000 0.000000 0.000000 0.488269 1 0 4.5027
4.399354 8.207646 0.595649 -1.000000 0.000000 0.000000 0.491300 1 0 4.4834
4.401798 8.207763 0.690496 -1.000000 0.000000 0.000000 0.485267 1 0 4.4662
4.399124 8.207635 0.785537 -1.000000 0.000000 0.000000 0.491159 1 0 4.4511
4.400445 8.207698 0.879346 -1.000000 0.000000 0.000000 0.537542 1 0 4.4380
4.399751 8.207664 0.972921 -1.000000 0.000000 0.000000 0.501464 1 0 4.4269
4.403100 8.207826 1.065687 -1.000000 0.000000 0.000000 0.472971 1 0 4.4179
4.399316 8.207644 1.158728 -1.000000 0.000000 0.000000 0.496369 1 0 4.4107
4.401593 8.207753 1.251077 -1.000000 0.000000 0.000000 0.478211 1 0 4.4056
4.401448 8.207747 1.343405 -1.000000 0.000000 0.000000 0.476939 1 0 4.4024
4.401750 8.207761 1.435631 -1.000000 0.000000 0.000000 0.461536 1 0 4.4011
4.399877 8.207671 1.527818 -1.000000 0.000000 0.000000 0.526360 1 0 4.4017
4.400743 8.207712 1.620100 -1.000000 0.000000 0.000000 0.465418 1 0 4.4043
4.400790 8.207715 1.712517 -1.000000 0.000000 0.000000 0.499935 1 0 4.4088
4.399855 8.207670 1.805088 -1.000000 0.000000 0.000000 0.491980 1 0 4.4153
4.400856 8.207718 1.898129 -1.000000 0.000000 0.000000 0.493442 1 0 4.4237
4.399605 8.207658 1.991332 -1.000000 0.000000 0.000000 0.493756 1 0 4.4341
4.399024 8.207630 2.085059 -1.000000 0.000000 0.000000 0.509895 1 0 4.4465
4.399713 8.207664 2.179541 -1.000000 0.000000 0.000000 0.497634 1 0 4.4609
4.401432 8.207746 2.274901 -1.000000 0.000000 0.000000 0.507735 1 0 4.4775
4.399986 8.207676 2.564632 -1.000000 0.000000 0.000000 0.506489 1 0 4.5398
4.396449 8.207507 2.662271 -1.000000 0.000000 0.000000 0.487477 1 0 4.5649
4.399067 8.207632 2.762730 -1.000000 0.000000 0.000000 0.498167 1 0 4.5924
4.402080 8.207777 2.864689 -1.000000 0.000000 0.000000 0.496976 1 0 4.6223
4.398839 8.207622 2.966001 -1.000000 0.000000 0.000000 0.479371 1 0 4.6546
4.380887 8.206760 3.383652 -0.997290 0.000000 -0.073565 0.514236 1 0 4.7907
4.371653 8.206318 3.490008 -0.992479 0.000000 -0.122412 0.492563 1 0 4.8246
4.359114 8.205717 3.596441 -0.992479 0.000000 -0.122412 0.452515 1 0 4.8587
4.339266 8.204766 3.700768 -0.985278 0.000000 -0.170961 0.502775 1 0 4.8923
4.326497 8.204154 3.810407 -0.985278 -0.000000 -0.170961 0.471948 1 0 4.9260
4.305040 8.203126 3.917056 -0.975702 -0.000000 -0.219103 0.498025 1 0 4.9593
4.279390 8.201896 4.022861 -0.975702 -0.000000 -0.219103 0.502767 1 0 4.9926
4.249753 8.200476 4.127762 -0.963776 -0.000000 -0.266714 0.479910 1 0 5.0254
4.153389 8.195858 4.447069 -0.949528 -0.000000 -0.313684 0.475721 1 0 5.1229
4.113932 8.193967 4.551610 -0.932993 -0.000000 -0.359895 0.490416 1 0 5.1542
4.075538 8.192127 4.658661 -0.932993 -0.000000 -0.359895 0.481899 1 0 5.1862
4.029347 8.189914 4.761252 -0.914208 -0.000001 -0.405244 0.502073 1 0 5.2165
3.981334 8.187613 4.863900 -0.914208 -0.000001 -0.405244 0.517586 1 0 5.2481
3.934264 8.185356 4.969095 -0.893223 -0.000001 -0.449613 0.488300 1 0 5.2773
3.883410 8.182919 5.072760 -0.893223 -0.000001 -0.449613 0.494998 1 0 5.3084
3.827105 8.180221 5.173074 -0.870085 -0.000001 -0.492901 0.461773 1 0 5.3364
3.768332 8.177404 5.272643 -0.844851 -0.000001 -0.535001 0.467813 1 0 5.3664
3.706403 8.174437 5.370676 -0.844852 -0.000002 -0.535001 0.465400 1 0 5.3937
3.641183 8.171311 5.466858 -0.817582 -0.000002 -0.575812 0.473364 1 0 5.4222
3.574291 8.168104 5.562864 -0.817583 -0.000002 -0.575811 0.509114 1 0 5.4490
3.504423 8.164757 5.657160 -0.788344 -0.000002 -0.615235 0.467122 1 0 5.4760
3.433064 8.161337 5.751444 -0.788344 -0.000002 -0.615235 0.489578 1 0 5.5021
3.355899 8.157639 5.840134 -0.757205 -0.000003 -0.653177 0.492966 1 0 5.5275
3.278594 8.153934 5.930299 -0.757206 -0.000003 -0.653176 0.491344 1 0 5.5530
3.198381 8.150089 6.018285 -0.724244 -0.000003 -0.689544 0.510734 1 0 5.5767
3.118378 8.146255 6.108542 -0.724244 -0.000003 -0.689544 0.490353 1 0 5.6015
3.028969 8.141971 6.186441 -0.689537 -0.000004 -0.724250 0.469657 1 0 5.6234
2.943551 8.137877 6.272285 -0.653168 -0.000004 -0.757213 0.501141 1 0 5.6467
2.851714 8.133476 6.349478 -0.653168 -0.000004 -0.757213 0.483788 1 0 5.6675
2.758249 8.128996 6.425500 -0.615227 -0.000005 -0.788350 0.466572 1 0 5.6888
2.662554 8.124410 6.499184 -0.615227 -0.000005 -0.788350 0.486620 1 0 5.7089
2.565141 8.119741 6.571350 -0.575805 -0.000005 -0.817587 0.462930 1 0 5.7282
2.466944 8.115036 6.643902 -0.575805 -0.000005 -0.817587 0.468903 1 0 5.7475
2.364349 8.110119 6.709043 -0.534993 -0.000006 -0.844857 0.479946 1 0 5.7648
2.261807 8.105205 6.776165 -0.492893 -0.000006 -0.870090 0.510646 1 0 5.7833
2.154136 8.100045 6.832895 -0.492895 -0.000007 -0.870089 0.481650 1 0 5.7984
2.047371 8.094928 6.893542 -0.449606 -0.000007 -0.893227 0.468485 1 0 5.8146
1.938610 8.089715 6.950926 -0.449606 -0.000007 -0.893227 0.486017 1 0 5.8289
1.826814 8.084358 7.001485 -0.405237 -0.000007 -0.914212 0.475893 1 0 5.8429
1.713357 8.078920 7.048471 -0.405237 -0.000007 -0.914212 0.487579 1 0 5.8564
1.600076 8.073491 7.097888 -0.359891 -0.000007 -0.932994 0.498000 1 0 5.8681
1.484738 8.067964 7.142165 -0.359891 -0.000007 -0.932994 0.466278 1 0 5.8808
1.367595 8.062350 7.181344 -0.313679 -0.000008 -0.949529 0.501413 1 0 5.8901
1.249395 8.056685 7.217789 -0.266711 -0.000008 -0.963777 0.482343 1 0 5.9004
1.130094 8.050968 7.250899 -0.266711 -0.000008 -0.963777 0.502461 1 0 5.9088
1.009893 8.045207 7.281186 -0.219098 -0.000008 -0.975703 0.494294 1 0 5.9167
0.889139 8.039420 7.310427 -0.219098 -0.000008 -0.975703 0.483488 1 0 5.9242
2.439423 8.164900 -0.258349 -0.105178 0.000000 0.994453 0.403092 1 0 2.9789
3.092542 8.209927 -0.181269 -0.127977 0.000000 0.991777 0.437851 1 0 3.4974
3.221973 8.218850 -0.164266 -0.127977 0.000000 0.991777 0.395155 1 0 3.6054
4.397658 8.299903 0.303821 -1.000000 0.000000 0.000000 0.481534 1 0 4.5535
4.401262 8.300151 0.400938 -1.000000 0.000000 0.000000 0.480113 1 0 4.5298
4.397593 8.299898 0.498817 -1.000000 0.000000 0.000000 0.485634 1 0 4.5082
4.397807 8.299912 0.594903 -1.000000 0.000000 0.000000 0.510403 1 0 4.4889
4.399741 8.300046 0.689921 -1.000000 0.000000 0.000000 0.526970 1 0 4.4717
4.398703 8.299974 0.784786 -1.000000 0.000000 0.000000 0.514476 1 0 4.4565
4.399086 8.300001 0.878823 -1.000000 0.000000 0.000000 0.465915 1 0 4.4434
4.400576 8.300104 0.972245 -1.000000 0.000000 0.000000 0.501084 1 0 4.4324
4.399154 8.300006 1.065561 -1.000000 0.000000 0.000000 0.517102 1 0 4.4233
4.398894 8.299988 1.158399 -1.000000 0.000000 0.000000 0.475364 1 0 4.4161
4.397825 8.299914 1.251004 -1.000000 0.000000 0.000000 0.493568 1 0 4.4110
4.401453 8.300164 1.343273 -1.000000 0.000000 0.000000 0.494680 1 0 4.4078
4.398280 8.299946 1.435624 -1.000000 0.000000 0.000000 0.517222 1 0 4.4065
4.398869 8.299986 1.527895 -1.000000 0.000000 0.000000 0.470908 1 0 4.4071
4.401466 8.300165 1.620335 -1.000000 0.000000 0.000000 0.496059 1 0 4.4097
4.400196 8.300077 1.712802 -1.000000 0.000000 0.000000 0.501942 1 0 4.4142
4.398305 8.299947 1.805397 -1.000000 0.000000 0.000000 0.493665 1 0 4.4207
4.395773 8.299772 1.898159 -1.000000 0.000000 0.000000 0.501177 1 0 4.4291
4.396022 8.299789 1.991552 -1.000000 0.000000 0.000000 0.498831 1 0 4.4395
4.398743 8.299977 2.085795 -1.000000 0.000000 0.000000 0.489424 1 0 4.4520
4.402831 8.300260 2.180950 -1.000000 0.000000 0.000000 0.494375 1 0 4.4664
4.399448 8.300026 2.275538 -1.000000 0.000000 0.000000 0.486243 1 0 4.4829
4.402687 8.300249 2.566681 -1.000000 0.000000 0.000000 0.500727 1 0 4.5453
4.402731 8.300252 2.665488 -1.000000 0.000000 0.000000 0.488617 1 0 4.5705
4.397871 8.299917 2.763979 -1.000000 0.000000 0.000000 0.503535 1 0 4.5981
4.400891 8.300125 2.866038 -1.000000 0.000000 0.000000 0.456055 1 0 4.6280
4.400516 8.300099 2.968435 -1.000000 0.000000 0.000000 0.472891 1 0 4.6603
4.379531 8.298654 3.385420 -0.997290 0.000000 -0.073565 0.460861 1 0 4.7964
4.372042 8.298137 3.492686 -0.992479 0.000000 -0.122412 0.485597 1 0 4.8302
4.355729 8.297011 3.597399 -0.992479 0.000000 -0.122412 0.464675 1 0 4.8643
4.343651 8.296179 3.705801 -0.985278 0.000000 -0.170961 0.471106 1 0 4.8978
4.322459 8.294718 3.811089 -0.985278 -0.000000 -0.170961 0.456142 1 0 4.9315
4.303142 8.293386 3.918986 -0.975702 -0.000000 -0.219103 0.440279 1 0 4.9647
4.278336 8.291677 4.025376 -0.975702 -0.000000 -0.219103 0.482693 1 0 4.9980
4.251893 8.289853 4.132390 -0.963776 -0.000000 -0.266714 0.501139 1 0 5.0306
4.186856 8.285370 4.343408 -0.949528 -0.000000 -0.313684 0.478395 1 0 5.0955
4.150340 8.282852 4.448533 -0.949528 -0.000000 -0.313684 0.455631 1 0 5.1280
4.112330 8.280231 4.554197 -0.932993 -0.000000 -0.359895 0.527499 1 0 5.1591
4.075506 8.277693 4.662564 -0.932993 -0.000000 -0.359895 0.492264 1 0 5.1911
4.030717 8.274606 4.766433 -0.914208 -0.000000 -0.405245 0.495749 1 0 5.2212
3.982614 8.271289 4.869180 -0.914208 -0.000001 -0.405244 0.513054 1 0 5.2528
3.933711 8.267918 4.972907 -0.893223 -0.000001 -0.449613 0.497769 1 0 5.2818
3.880778 8.264268 5.074735 -0.870085 -0.000001 -0.492901 0.495150 1 0 5.3128
3.823260 8.260303 5.173884 -0.870085 -0.000001 -0.492901 0.494057 1 0 5.3407
3.764996 8.256287 5.273932 -0.844851 -0.000001 -0.535001 0.495459 1 0 5.3704
3.702065 8.251947 5.370876 -0.844852 -0.000002 -0.535001 0.486268 1 0 5.3976
3.639930 8.247664 5.470391 -0.817582 -0.000002 -0.575812 0.484939 1 0 5.4260
3.573131 8.243058 5.566562 -0.817583 -0.000002 -0.575811 0.500880 1 0 5.4526
3.503122 8.238233 5.660746 -0.788344 -0.000002 -0.615235 0.472305 1 0 5.4794
3.430325 8.233214 5.753271 -0.788344 -0.000002 -0.615235 0.465869 1 0 5.5055
3.353867 8.227942 5.842844 -0.757205 -0.000003 -0.653177 0.496449 1 0 5.5307
3.195441 8.217020 6.019669 -0.724244 -0.000003 -0.689544 0.506304 1 0 5.5796
3.113636 8.211381 6.107145 -0.724244 -0.000003 -0.689544 0.463021 1 0 5.6043
3.028126 8.205486 6.190918 -0.689537 -0.000004 -0.724250 0.508081 1 0 5.6260
2.939401 8.199369 6.271375 -0.653168 -0.000004 -0.757213 0.491500 1 0 5.6491
2.848759 8.193120 6.350388 -0.653168 -0.000004 -0.757213 0.468089 1 0 5.6698
2.756083 8.186730 6.427675 -0.615227 -0.000005 -0.788350 0.464011 1 0 5.6909
2.661080 8.180182 6.502562 -0.615227 -0.000005 -0.788350 0.458492 1 0 5.7109
2.565240 8.173574 6.577818 -0.575803 -0.000005 -0.817588 0.475135 1 0 5.7301
2.464994 8.166663 6.646142 -0.575805 -0.000005 -0.817587 0.470656 1 0 5.7493
2.362273 8.159581 6.710851 -0.534993 -0.000006 -0.844857 0.495458 1 0 5.7663
2.258621 8.152435 6.775163 -0.492893 -0.000006 -0.870090 0.505573 1 0 5.7846
2.152991 8.145153 6.836614 -0.492895 -0.000007 -0.870089 0.467960 1 0 5.7997
2.045949 8.137774 6.896413 -0.449606 -0.000007 -0.893227 0.461578 1 0 5.8158
1.935503 8.130159 6.948820 -0.449606 -0.000007 -0.893227 0.479166 1 0 5.8300
1.825189 8.122555 7.003325 -0.405237 -0.000007 -0.914212 0.502105 1 0 5.8438
1.712511 8.114787 7.052552 -0.405237 -0.000007 -0.914212 0.486297 1 0 5.8573
1.598616 8.106935 7.099627 -0.359891 -0.000007 -0.932994 0.488390 1 0 5.8688
1.483842 8.099022 7.145688 -0.359891 -0.000007 -0.932994 0.468681 1 0 5.8814
1.365418 8.090858 7.179201 -0.313679 -0.000008 -0.949529 0.482949 1 0 5.8906
1.247526 8.082730 7.216189 -0.266711 -0.000008 -0.963777 0.481123 1 0 5.9009
