# x y z nx ny nz intensity label station_id range_m
0.237619 20.066040 7.390485 0.073459 -0.003639 -0.997292 0.369474 1 0 13.4569
0.229683 19.457891 7.392558 0.073468 -0.003451 -0.997292 0.377080 1 0 12.9137
0.222361 18.896685 7.394512 0.024509 -0.001170 -0.999699 0.371313 1 0 12.4164
0.215569 18.376207 7.396055 0.024513 -0.001134 -0.999699 0.374328 1 0 11.9605
0.209201 17.888128 7.395032 0.024515 -0.001100 -0.999699 0.402573 1 0 11.5418
0.203335 17.438572 7.397534 0.024516 -0.001066 -0.999699 0.401467 1 0 11.1561
0.197780 17.012888 7.396757 0.024516 -0.001066 -0.999699 0.379472 1 0 10.7999
0.192599 16.615786 7.397594 0.024518 -0.001031 -0.999699 0.413569 1 0 10.4702
0.187712 16.241320 7.397901 0.024517 -0.000998 -0.999699 0.427169 1 0 10.1643
0.183077 15.886038 7.396743 0.024518 -0.000965 -0.999699 0.418884 1 0 9.8800
0.178706 15.551069 7.396412 0.024520 -0.000964 -0.999699 0.421791 1 0 9.6152
0.174583 15.235121 7.397425 0.024524 -0.000930 -0.999699 0.383621 1 0 9.3683
0.170665 14.934860 7.398452 0.024525 -0.000898 -0.999699 0.414499 1 0 9.1376
0.166901 14.646396 7.397254 0.024525 -0.000898 -0.999699 0.442884 1 0 8.9218
0.163363 14.375188 7.399785 0.024526 -0.000865 -0.999699 0.423128 1 0 8.7197
0.159944 14.113193 7.399788 0.024524 -0.000866 -0.999699 0.413181 1 0 8.5302
0.156630 13.859209 7.396711 0.024525 -0.000834 -0.999699 0.438389 1 0 8.3524
0.153520 13.620846 7.399148 0.024527 -0.000833 -0.999699 0.435168 1 0 8.1853
0.150511 13.390255 7.400055 0.024528 -0.000801 -0.999699 0.435897 1 0 8.0282
0.147562 13.164255 7.396397 0.024528 -0.000801 -0.999699 0.469433 1 0 7.8804
0.144792 12.951968 7.399315 0.024529 -0.000769 -0.999699 0.431092 1 0 7.7413
0.142110 12.746423 7.401706 0.024529 -0.000769 -0.999699 0.453531 1 0 7.6103
0.139500 12.546450 7.402672 0.024527 -0.000770 -0.999699 0.470920 1 0 7.4869
0.136971 12.352574 7.403409 0.024528 -0.000738 -0.999699 0.485932 1 0 7.3706
0.134440 12.158664 7.395776 0.024528 -0.000738 -0.999699 0.440560 1 0 7.2610
0.132118 11.980671 7.403078 0.024529 -0.000706 -0.999699 0.484307 1 0 7.1577
0.127489 11.625952 7.397601 0.024529 -0.000706 -0.999699 0.450224 1 0 6.9687
0.125302 11.458309 7.399593 0.024530 -0.000675 -0.999699 0.453954 1 0 6.8823
0.123145 11.292986 7.398631 0.024530 -0.000675 -0.999699 0.485384 1 0 6.8009
0.121055 11.132807 7.400155 0.024530 -0.000675 -0.999699 0.473954 1 0 6.7244
0.119017 10.976660 7.402865 0.024533 -0.000643 -0.999699 0.480801 1 0 6.6525
0.116981 10.820628 7.399231 0.024533 -0.000643 -0.999699 0.462296 1 0 6.5849
0.115021 10.670407 7.401353 0.024533 -0.000643 -0.999699 0.471295 1 0 6.5215
0.113086 10.522111 7.401613 0.024531 -0.000644 -0.999699 0.485602 1 0 6.4622
0.111176 10.375690 7.400057 0.024532 -0.000613 -0.999699 0.455646 1 0 6.4067
0.106357 10.006379 6.798809 0.000000 0.000000 -1.000000 0.919272 7 0 5.7143
0.107461 10.091036 7.399432 0.024532 -0.000613 -0.999699 0.506251 1 0 6.3067
0.105640 9.951484 7.397804 0.024532 -0.000583 -0.999699 0.477826 1 0 6.2619
0.103863 9.815233 7.400508 0.024532 -0.000583 -0.999699 0.510779 1 0 6.2205
0.102090 9.679366 7.398840 0.024532 -0.000583 -0.999699 0.459865 1 0 6.1823
0.100341 9.545325 7.397768 0.024532 -0.000583 -0.999699 0.480236 1 0 6.1473
0.098614 9.413001 7.397607 0.024535 -0.000552 -0.999699 0.475833 1 0 6.1153
0.096903 9.281892 7.396956 0.024535 -0.000552 -0.999699 0.484092 1 0 6.0863
0.095216 9.152574 7.399295 0.024535 -0.000552 -0.999699 0.489410 1 0 6.0602
0.093549 9.024793 7.405033 0.024535 -0.000552 -0.999699 0.495272 1 0 6.0370
0.091869 8.896068 7.400014 0.024536 -0.000521 -0.999699 0.492547 1 0 6.0165
0.063213 10.138886 -0.049204 -0.024402 -0.999702 0.000000 0.373517 3 0 2.6174
0.063212 10.138963 0.080757 -0.024402 -0.999702 0.000000 0.369250 3 0 2.5451
0.062663 10.208465 0.100732 0.000000 0.000000 1.000000 0.360997 3 0 2.5930
0.061813 10.316118 0.100873 0.000000 0.000000 1.000000 0.367329 3 0 2.6858
0.053743 11.338034 -0.401333 0.007001 -0.000188 0.999976 0.410927 1 0 3.8166
0.058075 10.789489 -0.021653 -0.025949 -0.999663 0.000000 0.398838 3 0 3.1592
0.058058 10.791656 0.051217 -0.025949 -0.999663 0.000000 0.418136 3 0 3.1254
0.057669 10.840845 0.100335 0.000000 0.000000 1.000000 0.324115 3 0 3.1497
0.056408 11.000658 0.100809 0.000000 0.000000 1.000000 0.318857 3 0 3.2957
0.052929 11.441134 -0.011232 -0.027497 -0.999622 0.000000 0.397332 3 0 3.7426
0.052924 11.441799 0.072912 -0.027497 -0.999622 0.000000 0.373376 3 0 3.7104
0.051761 11.589035 0.100590 0.000000 0.000000 1.000000 0.300533 3 0 3.8398
0.047769 12.094600 0.007765 -0.029044 -0.999578 0.000000 0.432909 3 0 4.3422
0.047676 12.106351 0.099688 0.000000 0.000000 1.000000 0.322268 3 0 4.3255
0.042648 12.743180 -0.000269 -0.030590 -0.999532 0.000000 0.384745 3 0 4.9632
0.042396 12.775085 0.098737 0.000000 0.000000 1.000000 0.310674 3 0 4.9618
0.037525 13.391869 0.045552 -0.032137 -0.999483 0.000000 0.400217 3 0 5.5772
0.032369 14.044847 0.010021 -0.033684 -0.999433 0.000000 0.425032 3 0 6.2172
0.030804 14.243064 0.100390 0.000000 0.000000 1.000000 0.295623 3 0 6.3930
0.022095 15.345972 0.022351 -0.036777 -0.999323 0.000000 0.429729 3 0 7.4874
0.016974 15.994474 0.069457 -0.038325 -0.999265 0.000000 0.405341 3 0 8.1194
0.006686 17.297279 0.044336 -0.041417 -0.999142 0.000000 0.409082 3 0 9.4092
-0.003628 18.603464 0.073345 -0.044509 -0.999009 0.000000 0.414031 3 0 10.6954
-0.019036 20.554752 0.086688 -0.049147 -0.998792 0.000000 0.399761 3 0 12.6353
-0.037029 22.833340 0.152899 0.998565 -0.053546 0.000000 0.478438 2 0 14.8962
-0.080890 28.387815 0.096564 -0.067686 -0.997707 0.000000 0.360676 3 0 20.4380
-0.202214 43.752033 -0.172703 0.994764 -0.102202 0.000000 0.229857 6 0 35.7969
-0.283702 54.071594 0.324912 0.000000 0.000000 1.000000 0.148359 4 0 46.0868
-0.320242 58.698914 1.274009 0.990398 -0.138247 0.000000 0.164150 1 0 50.7094
-0.319250 58.573383 3.394031 0.987712 -0.137872 -0.073598 0.146045 1 0 50.6201
-0.308137 57.166031 4.372303 0.940735 -0.127878 -0.314109 0.170131 1 0 49.2627
-0.287347 54.533192 5.195374 0.862362 -0.111993 -0.493751 0.173739 1 0 46.6865
-0.260534 51.137623 5.833258 0.750754 -0.091183 -0.654259 0.175265 1 0 43.3681
-0.231572 47.469994 6.297894 0.647897 -0.073313 -0.758192 0.180011 1 0 39.7727
-0.203211 43.878403 6.621831 0.571558 -0.059988 -0.818366 0.211013 1 0 36.2548
-0.177046 40.564789 6.842823 0.489686 -0.047393 -0.870610 0.244064 1 0 33.0142
-0.153778 37.618198 6.994734 0.402884 -0.036661 -0.914517 0.245808 1 0 30.1327
-0.133292 35.023865 7.097499 0.358119 -0.030052 -0.933192 0.266241 1 0 27.6109
-0.115469 32.766869 7.169883 0.312343 -0.024729 -0.949648 0.285622 1 0 25.4225
-0.099948 30.801241 7.221681 0.265728 -0.019784 -0.963845 0.310555 1 0 23.5248
-0.086383 29.083439 7.259508 0.265842 -0.018803 -0.963833 0.319567 1 0 21.8741
-0.074439 27.570816 7.286556 0.218466 -0.014688 -0.975734 0.298874 1 0 20.4275
-0.063943 26.241644 7.309076 0.218538 -0.013878 -0.975730 0.330000 1 0 19.1617
-0.054574 25.055191 7.324983 0.170564 -0.010448 -0.985291 0.321916 1 0 18.0401
-0.046205 23.995335 7.337631 0.170614 -0.009811 -0.985289 0.341077 1 0 17.0451
-0.038669 23.040966 7.347069 0.170637 -0.009596 -0.985287 0.320617 1 0 16.1597
-0.031885 22.181913 7.356027 0.122199 -0.006605 -0.992484 0.332645 1 0 15.3637
-0.025716 21.400629 7.363136 0.122217 -0.006298 -0.992483 0.357193 1 0 14.6453
-0.020021 20.679461 7.365375 0.122231 -0.006143 -0.992483 0.356745 1 0 13.9966
-0.014841 20.023405 7.369185 0.122241 -0.005991 -0.992482 0.363530 1 0 13.4083
-0.005693 18.864914 7.376870 0.073477 -0.003357 -0.997291 0.377019 1 0 12.3828
-0.001618 18.348917 7.380104 0.073482 -0.003262 -0.997291 0.377242 1 0 11.9314
0.002154 17.871239 7.384562 0.073486 -0.003170 -0.997291 0.423194 1 0 11.5165
0.005742 17.416872 7.383547 0.073489 -0.003078 -0.997291 0.413119 1 0 11.1342
0.009053 16.997566 7.386335 0.073495 -0.002985 -0.997291 0.413349 1 0 10.7809
0.012157 16.604441 7.389447 0.073498 -0.002984 -0.997291 0.389918 1 0 10.4537
0.015108 16.230797 7.389990 0.073501 -0.002894 -0.997291 0.395503 1 0 10.1501
0.017929 15.873532 7.387001 0.073505 -0.002801 -0.997291 0.445322 1 0 9.8678
0.020528 15.544440 7.390876 0.073507 -0.002801 -0.997291 0.408098 1 0 9.6049
0.023022 15.228518 7.391681 0.073511 -0.002709 -0.997291 0.420618 1 0 9.3595
0.025371 14.931137 7.394939 0.073512 -0.002619 -0.997291 0.428215 1 0 9.1303
0.027640 14.643785 7.394597 0.073512 -0.002619 -0.997291 0.422900 1 0 8.9158
0.029810 14.368953 7.393649 0.073515 -0.002528 -0.997291 0.422239 1 0 8.7149
0.031863 14.108928 7.395319 0.024524 -0.000866 -0.999699 0.447629 1 0 8.5257
0.033819 13.861204 7.398414 0.024527 -0.000833 -0.999699 0.428308 1 0 8.3481
0.035730 13.619229 7.397119 0.024527 -0.000833 -0.999699 0.427728 1 0 8.1813
0.037542 13.389805 7.399238 0.024528 -0.000801 -0.999699 0.429784 1 0 8.0245
0.039322 13.164368 7.396206 0.024528 -0.000801 -0.999699 0.422797 1 0 7.8769
0.041026 12.948488 7.394818 0.024529 -0.000769 -0.999699 0.446898 1 0 7.7380
0.042647 12.743237 7.397397 0.024527 -0.000770 -0.999699 0.453481 1 0 7.6072
0.044240 12.541595 7.396002 0.024527 -0.000770 -0.999699 0.418195 1 0 7.4840
0.045759 12.349174 7.398443 0.024528 -0.000738 -0.999699 0.449703 1 0 7.3679
0.047259 12.159151 7.396152 0.024528 -0.000738 -0.999699 0.484127 1 0 7.2584
0.048682 11.978951 7.400188 0.024529 -0.000706 -0.999699 0.453157 1 0 7.1553
0.050090 11.800738 7.399801 0.024529 -0.000706 -0.999699 0.445646 1 0 7.0581
0.051470 11.625906 7.397204 0.024529 -0.000706 -0.999699 0.473643 1 0 6.9665
0.052813 11.455841 7.395030 0.024530 -0.000675 -0.999699 0.480948 1 0 6.8802
0.054106 11.292118 7.396745 0.024530 -0.000675 -0.999699 0.465594 1 0 6.7990
0.055368 11.132321 7.398912 0.024532 -0.000674 -0.999699 0.488633 1 0 6.7226
0.056621 10.973640 7.396516 0.024533 -0.000643 -0.999699 0.510640 1 0 6.6508
0.057836 10.819720 7.396997 0.024533 -0.000643 -0.999699 0.488517 1 0 6.5833
0.059025 10.669153 7.398242 0.024531 -0.000644 -0.999699 0.487479 1 0 6.5200
0.060192 10.521411 7.399643 0.024531 -0.000644 -0.999699 0.480828 1 0 6.4608
0.061345 10.375347 7.398875 0.024532 -0.000613 -0.999699 0.470866 1 0 6.4054
0.064265 10.005549 6.796317 0.000000 0.000000 -1.000000 0.925342 7 0 5.7143
0.063590 10.091125 7.399363 0.024532 -0.000613 -0.999699 0.516927 1 0 6.3055
0.064689 9.951911 7.398783 0.024532 -0.000583 -0.999699 0.493329 1 0 6.2609
0.065776 9.814311 7.397171 0.024532 -0.000583 -0.999699 0.495128 1 0 6.2195
0.066842 9.679261 7.398147 0.024532 -0.000583 -0.999699 0.471805 1 0 6.1814
0.067896 9.545789 7.399225 0.024535 -0.000582 -0.999699 0.479659 1 0 6.1464
0.068945 9.412871 7.396736 0.024535 -0.000552 -0.999699 0.483769 1 0 6.1145
0.069976 9.282315 7.398592 0.024535 -0.000552 -0.999699 0.475585 1 0 6.0856
0.071002 9.152465 7.398418 0.024535 -0.000552 -0.999699 0.459759 1 0 6.0596
0.072015 9.024209 7.401329 0.024535 -0.000552 -0.999699 0.480028 1 0 6.0364
0.073028 8.895821 7.398062 0.024536 -0.000521 -0.999699 0.495884 1 0 6.0161
0.018218 10.142589 -0.052374 -0.024402 -0.999702 0.000000 0.393664 3 0 2.6198
0.018255 10.141292 0.014550 -0.024402 -0.999702 0.000000 0.417600 3 0 2.5825
0.018241 10.141776 0.078430 -0.024402 -0.999702 0.000000 0.378035 3 0 2.5473
0.016232 10.211402 0.098419 0.000000 0.000000 1.000000 0.369384 3 0 2.5930
0.013173 10.317450 0.099578 0.000000 0.000000 1.000000 0.341430 3 0 2.6858
-0.016124 11.333013 -0.399262 0.007001 -0.000188 0.999976 0.407186 1 0 3.8156
-0.000580 10.794196 -0.024703 -0.025949 -0.999663 0.000000 0.408715 3 0 3.1621
-0.000634 10.796055 0.048474 -0.025949 -0.999663 0.000000 0.386523 3 0 3.1283
-0.001897 10.839828 0.100299 0.000000 0.000000 1.000000 0.328195 3 0 3.1497
-0.006638 11.004197 0.098698 0.000000 0.000000 1.000000 0.317300 3 0 3.2957
-0.019293 11.442857 -0.012526 -0.027497 -0.999622 0.000000 0.420587 3 0 3.7462
-0.019365 11.445355 0.070958 -0.027497 -0.999622 0.000000 0.434006 3 0 3.7140
-0.023528 11.589659 0.099836 0.000000 0.000000 1.000000 0.328100 3 0 3.8398
-0.038138 12.096115 0.006676 -0.029044 -0.999578 0.000000 0.406226 3 0 4.3465
-0.038360 12.103806 0.100005 0.000000 0.000000 1.000000 0.304353 3 0 4.3255
-0.056893 12.746240 -0.001763 -0.030590 -0.999532 0.000000 0.404579 3 0 4.9683
-0.057610 12.771102 0.099345 0.000000 0.000000 1.000000 0.326650 3 0 4.9618
-0.075713 13.398627 0.043250 -0.032137 -0.999483 0.000000 0.385372 3 0 5.5831
-0.094551 14.051610 0.007855 -0.033684 -0.999433 0.000000 0.415897 3 0 6.2240
-0.100163 14.246137 0.099206 0.000000 0.000000 1.000000 0.280989 3 0 6.3930
-0.132058 15.351763 0.020676 -0.036777 -0.999323 0.000000 0.418905 3 0 7.4961
-0.150812 16.001850 0.067650 -0.038325 -0.999265 0.000000 0.387303 3 0 8.1291
-0.188484 17.307714 0.042216 -0.041417 -0.999142 0.000000 0.396979 3 0 9.4210
-0.226054 18.610048 0.071960 -0.044509 -0.999009 0.000000 0.399177 3 0 10.7095
-0.233588 18.871216 0.269130 0.999030 -0.044033 0.000000 0.499798 2 0 10.9468
-0.376797 23.835421 0.064692 -0.056874 -0.998381 0.000000 0.369345 3 0 15.9078
-0.677951 34.274643 -0.295122 0.095105 -0.007773 0.995437 0.245079 1 0 26.3470
-0.946709 43.590897 -0.166007 0.127299 -0.013155 0.991777 0.220349 1 0 35.6501
-1.191685 52.082771 0.373105 0.992419 -0.122905 0.000000 0.177760 1 0 44.1198
-1.191504 52.076508 1.297067 0.992419 -0.122905 0.000000 0.173081 1 0 44.1069
-1.191677 52.082508 2.220845 0.992419 -0.122905 0.000000 0.202305 1 0 44.1134
-1.095855 48.760910 3.017664 0.993202 -0.116402 0.000000 0.255391 5 0 40.8088
-1.168196 51.268578 4.022908 0.968532 -0.117604 -0.219353 0.181212 1 0 43.3734
-1.116956 49.492355 4.791070 0.907641 -0.106935 -0.405898 0.206045 1 0 41.6545
-1.047068 47.069759 5.421575 0.839065 -0.093836 -0.535877 0.184281 1 0 39.2957
-0.967526 44.312531 5.911910 0.752223 -0.079658 -0.654076 0.220039 1 0 36.6059
-0.886127 41.490891 6.279632 0.649150 -0.064161 -0.757950 0.213992 1 0 33.8583
-0.807961 38.781319 6.549524 0.572557 -0.053232 -0.818135 0.237946 1 0 31.2233
-0.735748 36.278133 6.745977 0.532312 -0.046344 -0.845279 0.244567 1 0 28.7939
-0.671057 34.035664 6.893140 0.447651 -0.036337 -0.893470 0.278832 1 0 26.6069
-0.612821 32.016964 6.998882 0.403670 -0.030855 -0.914384 0.270864 1 0 24.6588
-0.561023 30.221466 7.077135 0.358654 -0.026133 -0.933105 0.292631 1 0 22.9371
-0.515420 28.640665 7.139732 0.358783 -0.024831 -0.933091 0.314003 1 0 21.4169
-0.474393 27.218489 7.183725 0.312835 -0.020529 -0.949586 0.301845 1 0 20.0658
-0.438145 25.961998 7.221509 0.266078 -0.016514 -0.963810 0.314516 1 0 18.8717
-0.405287 24.823006 7.247261 0.266126 -0.015864 -0.963808 0.323892 1 0 17.8061
-0.375992 23.807528 7.270768 0.218666 -0.012524 -0.975719 0.343251 1 0 16.8566
-0.325462 22.055946 7.305842 0.218730 -0.011716 -0.975715 0.339800 1 0 15.2322
-0.303480 21.293961 7.318346 0.170700 -0.008749 -0.985284 0.324347 1 0 14.5377
-0.283175 20.590101 7.325964 0.170713 -0.008539 -0.985284 0.362710 1 0 13.9044
-0.264745 19.951223 7.335930 0.170735 -0.008120 -0.985284 0.358913 1 0 13.3291
-0.247660 19.359013 7.343247 0.170749 -0.007909 -0.985283 0.383076 1 0 12.8046
-0.231944 18.814232 7.351505 0.170761 -0.007701 -0.985282 0.387124 1 0 12.3247
-0.217294 18.306396 7.358024 0.122276 -0.005384 -0.992482 0.397529 1 0 11.8814
-0.203525 17.829096 7.361513 0.122284 -0.005233 -0.992481 0.406505 1 0 11.4729
-0.190685 17.384026 7.365136 0.122291 -0.005082 -0.992481 0.371756 1 0 11.0962
-0.178564 16.963852 7.366378 0.122299 -0.004931 -0.992481 0.379832 1 0 10.7479
-0.167335 16.574596 7.371135 0.122299 -0.004931 -0.992481 0.384477 1 0 10.4251
-0.156717 16.206526 7.374764 0.122305 -0.004783 -0.992481 0.416398 1 0 10.1254
-0.146633 15.856997 7.376819 0.122313 -0.004631 -0.992481 0.395651 1 0 9.8466
-0.137122 15.527309 7.379674 0.073507 -0.002801 -0.997291 0.413337 1 0 9.5862
-0.127999 15.211061 7.379622 0.073508 -0.002710 -0.997291 0.428928 1 0 9.3421
-0.119467 14.915311 7.383657 0.073512 -0.002619 -0.997291 0.428029 1 0 9.1139
-0.111186 14.628257 7.382996 0.073512 -0.002619 -0.997291 0.432208 1 0 8.9005
-0.103441 14.359764 7.387364 0.073515 -0.002528 -0.997291 0.445917 1 0 8.7005
-0.095794 14.094717 7.383782 0.073517 -0.002528 -0.997291 0.421419 1 0 8.5130
-0.088705 13.848981 7.388303 0.073520 -0.002437 -0.997291 0.422261 1 0 8.3369
-0.081710 13.606484 7.385923 0.073520 -0.002437 -0.997291 0.430046 1 0 8.1715
-0.075083 13.376775 7.387150 0.073523 -0.002347 -0.997291 0.457062 1 0 8.0159
-0.068742 13.156980 7.389990 0.073523 -0.002347 -0.997291 0.475881 1 0 7.8696
-0.062555 12.942516 7.389935 0.073526 -0.002257 -0.997291 0.465626 1 0 7.7318
-0.056611 12.736471 7.391205 0.073526 -0.002257 -0.997291 0.419310 1 0 7.6020
-0.050885 12.537965 7.393538 0.073528 -0.002257 -0.997291 0.456723 1 0 7.4797
-0.045275 12.343499 7.392974 0.073531 -0.002167 -0.997291 0.474975 1 0 7.3644
-0.039857 12.155704 7.393515 0.024528 -0.000738 -0.999699 0.435544 1 0 7.2558
-0.034570 11.972413 7.392707 0.024529 -0.000706 -0.999699 0.456004 1 0 7.1528
-0.029515 11.797215 7.396578 0.024529 -0.000706 -0.999699 0.459376 1 0 7.0557
-0.024471 11.622335 7.393642 0.024529 -0.000706 -0.999699 0.484179 1 0 6.9643
-0.019620 11.454182 7.394466 0.024530 -0.000675 -0.999699 0.440123 1 0 6.8781
-0.014917 11.291168 7.397319 0.024532 -0.000674 -0.999699 0.467536 1 0 6.7971
-0.010259 11.129715 7.396255 0.024532 -0.000674 -0.999699 0.475682 1 0 6.7208
-0.005695 10.971508 7.394545 0.024533 -0.000643 -0.999699 0.469666 1 0 6.6490
-0.001219 10.816337 7.392158 0.024531 -0.000644 -0.999699 0.479442 1 0 6.5817
0.003130 10.665593 7.392604 0.024531 -0.000644 -0.999699 0.479360 1 0 6.5185
0.007367 10.518720 7.395590 0.024531 -0.000644 -0.999699 0.472217 1 0 6.4594
0.011516 10.374881 7.399999 0.024532 -0.000613 -0.999699 0.479429 1 0 6.4041
0.022160 10.005935 6.799397 0.000000 0.000000 -1.000000 0.907870 7 0 5.7143
0.019791 10.088048 7.392913 0.024532 -0.000613 -0.999699 0.434670 1 0 6.3044
0.023743 9.951073 7.398520 0.024532 -0.000583 -0.999699 0.479310 1 0 6.2598
0.027678 9.814664 7.400614 0.024532 -0.000583 -0.999699 0.494821 1 0 6.2185
0.031581 9.679376 7.400842 0.024535 -0.000582 -0.999699 0.484967 1 0 6.1805
0.035476 9.544334 7.395928 0.024535 -0.000582 -0.999699 0.502136 1 0 6.1456
0.039267 9.412928 7.399264 0.024535 -0.000552 -0.999699 0.456903 1 0 6.1138
0.043047 9.281917 7.399035 0.024535 -0.000552 -0.999699 0.475982 1 0 6.0849
0.046789 9.152171 7.399193 0.024535 -0.000552 -0.999699 0.475447 1 0 6.0590
0.050506 9.023339 7.398585 0.024535 -0.000552 -0.999699 0.511621 1 0 6.0359
0.054188 8.895719 7.399673 0.024536 -0.000521 -0.999699 0.486191 1 0 6.0156
-0.026688 10.140294 -0.052005 -0.024402 -0.999702 0.000000 0.366837 3 0 2.6233
-0.026841 10.143367 0.011975 -0.024402 -0.999702 0.000000 0.391845 3 0 2.5859
-0.026691 10.140349 0.078212 -0.024402 -0.999702 0.000000 0.374096 3 0 2.5507
-0.030104 10.208845 0.098867 0.000000 0.000000 1.000000 0.328108 3 0 2.5930
-0.035317 10.313480 0.100778 0.000000 0.000000 1.000000 0.311500 3 0 2.6858
-0.085969 11.330062 -0.399149 0.007001 -0.000188 0.999976 0.354074 1 0 3.8145
-0.059274 10.794289 -0.025968 -0.025949 -0.999663 0.000000 0.397543 3 0 3.1664
-0.059313 10.795077 0.047808 -0.025949 -0.999663 0.000000 0.416012 3 0 3.1325
-0.061450 10.837967 0.100070 0.000000 0.000000 1.000000 0.337698 3 0 3.1497
-0.069357 10.996660 0.100975 0.000000 0.000000 1.000000 0.316322 3 0 3.2957
-0.091553 11.442130 -0.013423 -0.027497 -0.999622 0.000000 0.374844 3 0 3.7515
-0.091594 11.442971 0.070776 -0.027497 -0.999622 0.000000 0.446556 3 0 3.7192
-0.098873 11.589057 0.098949 0.000000 0.000000 1.000000 0.321353 3 0 3.8398
-0.124282 12.099012 0.004464 -0.029044 -0.999578 0.000000 0.415944 3 0 4.3528
-0.124335 12.100080 0.100118 0.000000 0.000000 1.000000 0.335062 3 0 4.3255
-0.156757 12.750790 -0.004353 -0.030590 -0.999532 0.000000 0.418715 3 0 4.9756
