# x y z nx ny nz intensity label station_id range_m
2.854694 8.044856 6.343590 -0.653158 -0.000017 -0.757222 0.484242 1 0 5.6620
2.765133 8.043603 6.426487 -0.615216 -0.000019 -0.788359 0.529047 1 0 5.6837
2.669623 8.042265 6.500712 -0.615216 -0.000019 -0.788359 0.495082 1 0 5.7038
2.570898 8.040883 6.570491 -0.575792 -0.000020 -0.817597 0.472972 1 0 5.7235
2.471492 8.039491 6.640611 -0.575792 -0.000020 -0.817597 0.492381 1 0 5.7428
2.368717 8.038053 6.705350 -0.534980 -0.000022 -0.844865 0.474366 1 0 5.7604
2.265036 8.036601 6.769766 -0.534980 -0.000022 -0.844865 0.502207 1 0 5.7789
2.159598 8.035125 6.831905 -0.492881 -0.000023 -0.870097 0.486569 1 0 5.7943
2.052153 8.033621 6.890914 -0.449596 -0.000026 -0.893232 0.487016 1 0 5.8109
1.943017 8.032092 6.947317 -0.449596 -0.000026 -0.893232 0.477745 1 0 5.8252
1.831313 8.030528 6.998180 -0.405226 -0.000027 -0.914217 0.487241 1 0 5.8395
1.719430 8.028962 7.050385 -0.405226 -0.000027 -0.914217 0.468467 1 0 5.8531
1.605178 8.027362 7.096861 -0.359880 -0.000028 -0.932999 0.493040 1 0 5.8650
1.489409 8.025741 7.139774 -0.359880 -0.000028 -0.932999 0.498494 1 0 5.8777
1.371812 8.024095 7.177246 -0.313669 -0.000031 -0.949533 0.487660 1 0 5.8873
1.254816 8.022456 7.219318 -0.266700 -0.000031 -0.963780 0.485317 1 0 5.8980
1.134906 8.020778 7.249996 -0.266700 -0.000031 -0.963780 0.495655 1 0 5.9063
1.014311 8.019090 7.278488 -0.219090 -0.000032 -0.975705 0.505427 1 0 5.9146
0.893864 8.017404 7.310074 -0.219090 -0.000032 -0.975705 0.475803 1 0 5.9220
2.448650 8.090321 -0.258006 -0.105178 0.000000 0.994453 0.456615 1 0 2.9791
2.474269 8.091218 -0.200032 -1.000000 0.000000 0.000000 0.541754 6 0 2.9706
2.475759 8.091270 -0.127162 -1.000000 0.000000 0.000000 0.550947 6 0 2.9301
2.535083 8.093343 -0.091480 0.000000 0.000000 1.000000 0.489919 6 0 2.9596
2.657218 8.097614 -0.090824 0.000000 0.000000 1.000000 0.469356 6 0 3.0655
2.791098 8.102291 -0.091639 0.000000 0.000000 1.000000 0.443524 6 0 3.1806
3.099168 8.113062 -0.178783 -0.127977 0.000000 0.991777 0.420380 1 0 3.4970
3.229032 8.117601 -0.161958 -0.127977 0.000000 0.991777 0.426059 1 0 3.6050
2.826337 8.103524 0.112938 -1.000000 0.000000 0.000000 0.432086 4 0 3.1203
2.825240 8.103486 0.185108 -1.000000 0.000000 0.000000 0.463656 4 0 3.0903
2.822184 8.103379 0.256720 -1.000000 0.000000 0.000000 0.469853 4 0 3.0621
2.824881 8.103474 0.324640 -1.000000 0.000000 0.000000 0.479274 4 0 3.0358
3.003445 8.109715 0.325399 0.000000 0.000000 1.000000 0.359714 4 0 3.2031
3.205680 8.116787 0.325231 0.000000 0.000000 1.000000 0.358181 4 0 3.3929
3.431584 8.124682 0.325695 0.000000 0.000000 1.000000 0.376615 4 0 3.6083
3.693992 8.133855 0.324391 0.000000 0.000000 1.000000 0.362226 4 0 3.8547
3.985697 8.144055 0.325738 0.000000 0.000000 1.000000 0.334674 4 0 4.1391
4.402582 8.158628 0.306598 -1.000000 0.000000 0.000000 0.482702 1 0 4.5413
4.400990 8.158571 0.404803 -1.000000 0.000000 0.000000 0.490435 1 0 4.5177
4.398705 8.158492 0.502116 -1.000000 0.000000 0.000000 0.472493 1 0 4.4962
4.401377 8.158585 0.597492 -1.000000 0.000000 0.000000 0.503919 1 0 4.4769
4.403254 8.158650 0.692344 -1.000000 0.000000 0.000000 0.495226 1 0 4.4598
4.398282 8.158477 0.787627 -1.000000 0.000000 0.000000 0.490402 1 0 4.4447
4.400846 8.158566 0.881120 -1.000000 0.000000 0.000000 0.486528 1 0 4.4316
4.401523 8.158590 0.974419 -1.000000 0.000000 0.000000 0.481574 1 0 4.4205
4.399993 8.158537 1.067516 -1.000000 0.000000 0.000000 0.524388 1 0 4.4115
4.400486 8.158554 1.160073 -1.000000 0.000000 0.000000 0.489191 1 0 4.4044
4.398614 8.158488 1.252502 -1.000000 0.000000 0.000000 0.486516 1 0 4.3992
4.399089 8.158505 1.344619 -1.000000 0.000000 0.000000 0.518922 1 0 4.3960
4.402718 8.158632 1.436650 -1.000000 0.000000 0.000000 0.499942 1 0 4.3947
4.399707 8.158526 1.528704 -1.000000 0.000000 0.000000 0.499941 1 0 4.3954
4.399087 8.158505 1.620792 -1.000000 0.000000 0.000000 0.479285 1 0 4.3979
4.398002 8.158467 1.712973 -1.000000 0.000000 0.000000 0.485752 1 0 4.4024
4.400570 8.158557 1.805634 -1.000000 0.000000 0.000000 0.483796 1 0 4.4089
4.400149 8.158542 1.898411 -1.000000 0.000000 0.000000 0.503381 1 0 4.4173
4.400079 8.158540 1.991609 -1.000000 0.000000 0.000000 0.457688 1 0 4.4277
4.399782 8.158529 2.085252 -1.000000 0.000000 0.000000 0.494889 1 0 4.4401
4.400703 8.158562 2.179651 -1.000000 0.000000 0.000000 0.520794 1 0 4.4545
4.400692 8.158561 2.274572 -1.000000 0.000000 0.000000 0.497451 1 0 4.4710
3.910816 8.141437 2.267839 -0.608761 0.000000 -0.793353 0.513416 6 0 3.9914
3.871793 8.140074 2.344572 -0.991445 0.000000 -0.130526 0.552629 6 0 3.9658
4.399082 8.158504 2.662244 -1.000000 0.000000 0.000000 0.491443 1 0 4.5583
4.401759 8.158598 2.762637 -1.000000 0.000000 0.000000 0.455530 1 0 4.5858
4.401585 8.158592 2.863488 -1.000000 0.000000 0.000000 0.461106 1 0 4.6156
4.397802 8.158460 2.964454 -1.000000 0.000000 0.000000 0.460708 1 0 4.6479
4.053510 8.146423 2.941367 0.000000 0.000000 -1.000000 0.461596 5 0 4.3093
3.908980 8.141372 2.981711 -1.000000 0.000000 0.000000 0.579952 5 0 4.1935
3.910781 8.141435 3.077564 -1.000000 0.000000 0.000000 0.594625 5 0 4.2291
4.379020 8.157804 3.381027 -0.997290 -0.000000 -0.073565 0.472860 1 0 4.7839
4.372812 8.157586 3.488589 -0.992479 -0.000000 -0.122413 0.454352 1 0 4.8179
4.361044 8.157175 3.595272 -0.992479 -0.000000 -0.122413 0.453265 1 0 4.8519
4.344905 8.156610 3.701411 -0.985278 -0.000000 -0.170962 0.498374 1 0 4.8856
4.327373 8.155997 3.808437 -0.985278 -0.000000 -0.170962 0.490531 1 0 4.9193
4.303609 8.155167 3.913621 -0.975701 -0.000000 -0.219106 0.490745 1 0 4.9527
4.278356 8.154284 4.019456 -0.975701 -0.000001 -0.219105 0.499031 1 0 4.9859
4.253139 8.153402 4.126940 -0.963775 -0.000001 -0.266718 0.477826 1 0 5.0188
3.853383 8.139430 3.989112 -0.453991 0.000000 -0.891007 0.566693 6 0 4.6099
3.832681 8.138706 4.092083 -0.707107 -0.000000 0.707107 0.412817 6 0 4.6479
4.154130 8.149941 4.444110 -0.949526 -0.000001 -0.313688 0.472949 1 0 5.1164
4.117161 8.148649 4.550366 -0.932991 -0.000002 -0.359901 0.462081 1 0 5.1478
4.073422 8.147120 4.653126 -0.932991 -0.000002 -0.359901 0.476176 1 0 5.1798
4.032199 8.145679 4.759533 -0.914206 -0.000003 -0.405250 0.505867 1 0 5.2103
3.984841 8.144023 4.862648 -0.914206 -0.000003 -0.405250 0.478928 1 0 5.2418
3.938292 8.142396 4.968234 -0.893220 -0.000004 -0.449620 0.478087 1 0 5.2712
3.881157 8.140398 5.065984 -0.893220 -0.000004 -0.449620 0.492634 1 0 5.3023
3.827854 8.138535 5.168915 -0.870081 -0.000005 -0.492909 0.506615 1 0 5.3305
3.769807 8.136505 5.269032 -0.844845 -0.000006 -0.535010 0.506390 1 0 5.3606
3.708272 8.134355 5.367319 -0.844846 -0.000006 -0.535009 0.475974 1 0 5.3879
3.645300 8.132154 5.465834 -0.817575 -0.000007 -0.575823 0.476130 1 0 5.4166
3.576024 8.129732 5.559050 -0.817576 -0.000008 -0.575821 0.475322 1 0 5.4434
3.506811 8.127313 5.653969 -0.788334 -0.000008 -0.615247 0.500482 1 0 5.4706
3.433345 8.124744 5.745477 -0.788336 -0.000009 -0.615245 0.492998 1 0 5.4967
3.361065 8.122217 5.840306 -0.757197 -0.000011 -0.653186 0.494973 1 0 5.5223
3.282764 8.119479 5.929131 -0.757197 -0.000011 -0.653186 0.502277 1 0 5.5478
3.201477 8.116639 6.015544 -0.724234 -0.000012 -0.689554 0.492707 1 0 5.5717
3.119761 8.113781 6.103133 -0.724234 -0.000012 -0.689554 0.466303 1 0 5.5965
3.032760 8.110741 6.184575 -0.689526 -0.000015 -0.724261 0.458539 1 0 5.6186
2.946576 8.107727 6.269102 -0.653155 -0.000015 -0.757224 0.514332 1 0 5.6422
2.853244 8.104465 6.343605 -0.653158 -0.000017 -0.757222 0.468311 1 0 5.6630
2.763892 8.101341 6.426798 -0.615213 -0.000017 -0.788361 0.521544 1 0 5.6846
2.667369 8.097966 6.499023 -0.615216 -0.000019 -0.788359 0.496584 1 0 5.7047
2.569280 8.094539 6.569882 -0.575792 -0.000020 -0.817597 0.493582 1 0 5.7242
2.470100 8.091071 6.640337 -0.575792 -0.000020 -0.817597 0.483105 1 0 5.7435
2.368088 8.087504 6.706641 -0.534980 -0.000022 -0.844865 0.490600 1 0 5.7610
2.265458 8.083917 6.773488 -0.534980 -0.000022 -0.844865 0.476876 1 0 5.7796
2.159377 8.080208 6.834112 -0.492881 -0.000023 -0.870097 0.487246 1 0 5.7949
2.051663 8.076443 6.892400 -0.449592 -0.000024 -0.893234 0.480194 1 0 5.8114
1.940712 8.072564 6.943585 -0.449596 -0.000026 -0.893232 0.483980 1 0 5.8257
1.831425 8.068744 7.001366 -0.405226 -0.000027 -0.914217 0.501192 1 0 5.8399
1.717715 8.064768 7.047643 -0.405226 -0.000027 -0.914217 0.474241 1 0 5.8534
1.603442 8.060774 7.093616 -0.359880 -0.000028 -0.932999 0.482674 1 0 5.8653
1.488333 8.056749 7.138556 -0.359880 -0.000028 -0.932999 0.494008 1 0 5.8780
1.372140 8.052688 7.181559 -0.313669 -0.000031 -0.949533 0.490223 1 0 5.8875
1.253310 8.048533 7.215308 -0.266700 -0.000031 -0.963780 0.500908 1 0 5.8982
1.134146 8.044368 7.249059 -0.266700 -0.000031 -0.963780 0.534882 1 0 5.9065
1.014113 8.040173 7.280334 -0.219090 -0.000032 -0.975705 0.493648 1 0 5.9147
0.892824 8.035932 7.306201 -0.219090 -0.000032 -0.975705 0.513727 1 0 5.9221
2.447348 8.141472 -0.258721 -0.105178 0.000000 0.994453 0.427172 1 0 2.9795
2.473470 8.142935 -0.201069 -1.000000 0.000000 0.000000 0.544908 6 0 2.9734
2.473138 8.142917 -0.126987 -1.000000 0.000000 0.000000 0.546834 6 0 2.9329
2.530945 8.146149 -0.090421 0.000000 0.000000 1.000000 0.461682 6 0 2.9596
2.655535 8.153122 -0.091312 0.000000 0.000000 1.000000 0.485718 6 0 3.0655
2.784864 8.160357 -0.089648 0.000000 0.000000 1.000000 0.452501 6 0 3.1806
3.096563 8.177794 -0.178961 -0.127977 0.000000 0.991777 0.416312 1 0 3.4976
3.228295 8.185163 -0.163125 -0.127977 0.000000 0.991777 0.431112 1 0 3.6057
2.824313 8.162563 0.112625 -1.000000 0.000000 0.000000 0.470714 4 0 3.1233
2.825439 8.162626 0.183813 -1.000000 0.000000 0.000000 0.462997 4 0 3.0932
2.825645 8.162638 0.254110 -1.000000 0.000000 0.000000 0.471311 4 0 3.0651
2.824582 8.162578 0.323686 -1.000000 0.000000 0.000000 0.465339 4 0 3.0387
3.000279 8.172408 0.325517 0.000000 0.000000 1.000000 0.391073 4 0 3.2031
3.201699 8.183676 0.325562 0.000000 0.000000 1.000000 0.339493 4 0 3.3929
3.431080 8.196508 0.324788 0.000000 0.000000 1.000000 0.339743 4 0 3.6083
3.690838 8.211041 0.324283 0.000000 0.000000 1.000000 0.350932 4 0 3.8547
3.985847 8.227545 0.324622 0.000000 0.000000 1.000000 0.337207 4 0 4.1391
4.402835 8.250874 0.305441 -1.000000 0.000000 0.000000 0.479028 1 0 4.5457
4.399740 8.250701 0.404104 -1.000000 0.000000 0.000000 0.502694 1 0 4.5220
4.401814 8.250816 0.500538 -1.000000 0.000000 0.000000 0.483590 1 0 4.5005
4.399090 8.250665 0.597124 -1.000000 0.000000 0.000000 0.504874 1 0 4.4812
4.400450 8.250740 0.692106 -1.000000 0.000000 0.000000 0.485105 1 0 4.4640
4.402213 8.250839 0.786399 -1.000000 0.000000 0.000000 0.509890 1 0 4.4489
4.401000 8.250772 0.880557 -1.000000 0.000000 0.000000 0.499602 1 0 4.4358
4.401940 8.250824 0.973919 -1.000000 0.000000 0.000000 0.496545 1 0 4.4247
4.401603 8.250805 1.067008 -1.000000 0.000000 0.000000 0.512473 1 0 4.4157
4.401568 8.250803 1.159723 -1.000000 0.000000 0.000000 0.521882 1 0 4.4086
4.401505 8.250799 1.252180 -1.000000 0.000000 0.000000 0.488244 1 0 4.4034
4.399324 8.250677 1.344511 -1.000000 0.000000 0.000000 0.502837 1 0 4.4002
4.402303 8.250844 1.436637 -1.000000 0.000000 0.000000 0.500429 1 0 4.3989
4.400058 8.250718 1.528784 -1.000000 0.000000 0.000000 0.468829 1 0 4.3995
4.397072 8.250551 1.620875 -1.000000 0.000000 0.000000 0.488262 1 0 4.4021
4.400222 8.250728 1.713354 -1.000000 0.000000 0.000000 0.489755 1 0 4.4066
4.396046 8.250494 1.805606 -1.000000 0.000000 0.000000 0.512865 1 0 4.4131
4.395514 8.250464 1.898364 -1.000000 0.000000 0.000000 0.502042 1 0 4.4215
4.400688 8.250753 1.992198 -1.000000 0.000000 0.000000 0.508776 1 0 4.4319
4.397985 8.250603 2.085596 -1.000000 0.000000 0.000000 0.518095 1 0 4.4443
4.397887 8.250597 2.179878 -1.000000 0.000000 0.000000 0.503487 1 0 4.4587
4.400883 8.250765 2.275391 -1.000000 0.000000 0.000000 0.505131 1 0 4.4752
3.909807 8.223290 2.268405 -0.608761 0.000000 -0.793353 0.545045 6 0 3.9944
3.871084 8.221126 2.345258 -0.991445 0.000000 -0.130526 0.581907 6 0 3.9694
4.400526 8.250745 2.565218 -1.000000 0.000000 0.000000 0.507013 1 0 4.5375
4.401112 8.250777 2.663957 -1.000000 0.000000 0.000000 0.510565 1 0 4.5627
4.398324 8.250622 2.762859 -1.000000 0.000000 0.000000 0.485848 1 0 4.5902
4.396228 8.250504 2.863109 -1.000000 0.000000 0.000000 0.480107 1 0 4.6200
4.399283 8.250675 2.966405 -1.000000 0.000000 0.000000 0.484510 1 0 4.6523
4.045778 8.230898 2.939936 0.000000 0.000000 -1.000000 0.467748 5 0 4.3093
3.910749 8.223347 2.983862 -1.000000 0.000000 0.000000 0.579453 5 0 4.1975
3.910839 8.223351 3.079136 -1.000000 0.000000 0.000000 0.584543 5 0 4.2332
4.381800 8.249698 3.384092 -0.997290 -0.000000 -0.073565 0.497165 1 0 4.7883
4.371709 8.249133 3.490013 -0.992479 -0.000000 -0.122413 0.497838 1 0 4.8222
4.358065 8.248369 3.595845 -0.992479 -0.000000 -0.122413 0.466952 1 0 4.8562
4.343939 8.247579 3.703052 -0.985278 -0.000000 -0.170962 0.470491 1 0 4.8899
4.327033 8.246634 3.810495 -0.985278 -0.000000 -0.170962 0.479887 1 0 4.9236
4.301467 8.245204 3.914737 -0.975701 -0.000000 -0.219106 0.499898 1 0 4.9568
4.280444 8.244027 4.023158 -0.975701 -0.000001 -0.219105 0.465796 1 0 4.9901
4.251499 8.242407 4.128453 -0.963775 -0.000001 -0.266718 0.463713 1 0 5.0229
3.853527 8.220145 3.991623 -0.453991 0.000000 -0.891007 0.576167 6 0 4.6118
3.840463 8.219412 4.099974 -0.707107 -0.000000 0.707107 0.384449 6 0 4.6622
4.153340 8.236917 4.446389 -0.949526 -0.000001 -0.313688 0.478509 1 0 5.1203
4.113346 8.234678 4.550438 -0.932990 -0.000002 -0.359901 0.496204 1 0 5.1516
4.072303 8.232383 4.655292 -0.932991 -0.000002 -0.359901 0.464720 1 0 5.1836
4.032442 8.230152 4.762883 -0.914205 -0.000002 -0.405252 0.493651 1 0 5.2139
3.935027 8.224702 4.968658 -0.893219 -0.000003 -0.449622 0.507207 1 0 5.2747
3.883149 8.221800 5.071286 -0.893220 -0.000004 -0.449620 0.479782 1 0 5.3057
3.825652 8.218583 5.170310 -0.870081 -0.000005 -0.492909 0.484371 1 0 5.3337
3.768791 8.215402 5.271635 -0.844845 -0.000006 -0.535010 0.475338 1 0 5.3637
3.705484 8.211861 5.368094 -0.844846 -0.000006 -0.535009 0.498885 1 0 5.3910
3.642722 8.208349 5.466808 -0.817575 -0.000007 -0.575823 0.505108 1 0 5.4195
3.573675 8.204486 5.560255 -0.817576 -0.000008 -0.575821 0.488192 1 0 5.4462
3.505648 8.200680 5.656572 -0.788334 -0.000008 -0.615247 0.458526 1 0 5.4733
3.432489 8.196587 5.748492 -0.788336 -0.000009 -0.615245 0.507780 1 0 5.4993
3.281314 8.188129 5.931410 -0.757197 -0.000011 -0.653186 0.492247 1 0 5.5502
3.198949 8.183521 6.016274 -0.724234 -0.000012 -0.689554 0.483620 1 0 5.5739
3.117318 8.178954 6.103908 -0.724234 -0.000012 -0.689554 0.475203 1 0 5.5987
3.032783 8.174225 6.189118 -0.689526 -0.000015 -0.724261 0.502607 1 0 5.6207
2.943926 8.169253 6.269341 -0.653155 -0.000015 -0.757224 0.502897 1 0 5.6440
2.852074 8.164115 6.346251 -0.653158 -0.000017 -0.757222 0.471773 1 0 5.6648
2.759955 8.158961 6.424422 -0.615213 -0.000017 -0.788361 0.487352 1 0 5.6862
2.665353 8.153669 6.500001 -0.615216 -0.000019 -0.788359 0.477948 1 0 5.7062
2.566420 8.148133 6.569036 -0.575792 -0.000020 -0.817597 0.485268 1 0 5.7256
2.468256 8.142642 6.641389 -0.575792 -0.000020 -0.817597 0.477833 1 0 5.7449
2.366771 8.136965 6.708711 -0.534980 -0.000022 -0.844865 0.485031 1 0 5.7622
2.261738 8.131088 6.769777 -0.534980 -0.000022 -0.844865 0.483506 1 0 5.7807
2.157671 8.125266 6.834966 -0.492881 -0.000023 -0.870097 0.487928 1 0 5.7959
2.049191 8.119197 6.890992 -0.449592 -0.000024 -0.893234 0.496747 1 0 5.8122
1.938978 8.113030 6.943884 -0.449596 -0.000026 -0.893232 0.530735 1 0 5.8265
1.829411 8.106901 7.000515 -0.405226 -0.000027 -0.914217 0.507977 1 0 5.8406
1.602830 8.094224 7.096824 -0.359880 -0.000028 -0.932999 0.491256 1 0 5.8659
1.487041 8.087747 7.139008 -0.359880 -0.000028 -0.932999 0.505751 1 0 5.8785
1.370409 8.081222 7.179736 -0.313669 -0.000031 -0.949533 0.473681 1 0 5.8879
1.252291 8.074614 7.216073 -0.266700 -0.000031 -0.963780 0.502699 1 0 5.8985
1.133187 8.067950 7.249637 -0.266700 -0.000031 -0.963780 0.521587 1 0 5.9068
1.013767 8.061269 7.283877 -0.219090 -0.000032 -0.975705 0.488307 1 0 5.9149
0.891971 8.054455 7.306126 -0.219090 -0.000032 -0.975705 0.475558 1 0 5.9223
2.443325 8.192480 -0.258278 -0.105178 0.000000 0.994453 0.404887 1 0 2.9800
2.471573 8.194655 -0.202098 -1.000000 0.000000 0.000000 0.547321 6 0 2.9776
2.475302 8.194942 -0.130574 -1.000000 0.000000 0.000000 0.565201 6 0 2.9370
2.523814 8.198676 -0.088203 0.000000 0.000000 1.000000 0.479993 6 0 2.9596
2.649695 8.208369 -0.090052 0.000000 0.000000 1.000000 0.477210 6 0 3.0655
2.778587 8.218290 -0.088306 0.000000 0.000000 1.000000 0.416879 6 0 3.1806
3.095864 8.242715 -0.180863 -0.127977 0.000000 0.991777 0.437501 1 0 3.4986
3.222348 8.252452 -0.162388 -0.127977 0.000000 0.991777 0.417748 1 0 3.6067
2.827342 8.222043 0.109317 -1.000000 0.000000 0.000000 0.458878 4 0 3.1277
2.824537 8.221828 0.182453 -1.000000 0.000000 0.000000 0.468870 4 0 3.0975
2.824547 8.221828 0.252909 -1.000000 0.000000 0.000000 0.471713 4 0 3.0693
2.822513 8.221671 0.322944 -1.000000 0.000000 0.000000 0.473884 4 0 3.0429
2.995806 8.235012 0.325634 0.000000 0.000000 1.000000 0.366202 4 0 3.2031
