# x y z nx ny nz intensity label station_id range_m
-0.679803 56.067066 0.277225 0.991203 -0.132349 0.000000 0.166972 1 0 48.0855
-0.679879 56.071823 1.284191 0.991203 -0.132349 0.000000 0.173645 1 0 48.0714
-0.678693 55.997250 3.295934 0.988508 -0.131989 -0.073700 0.166993 1 0 48.0308
-0.623939 52.553089 5.036758 0.884840 -0.110643 -0.452567 0.182596 1 0 44.6991
-0.575950 49.534447 5.671005 0.779846 -0.092015 -0.619171 0.203827 1 0 41.7501
-0.523346 46.225529 6.145562 0.681485 -0.075059 -0.727972 0.177583 1 0 38.5094
-0.471036 42.935127 6.486236 0.608092 -0.062969 -0.791366 0.222908 1 0 35.2954
-0.422083 39.855896 6.725653 0.529111 -0.051361 -0.846997 0.242897 1 0 32.2963
-0.378139 37.091694 6.896234 0.445165 -0.040336 -0.894540 0.265479 1 0 29.5963
-0.339082 34.634911 7.016115 0.401779 -0.034544 -0.915085 0.264505 1 0 27.2107
-0.304775 32.476936 7.102653 0.357252 -0.028658 -0.933568 0.279307 1 0 25.1205
-0.274607 30.579296 7.165058 0.311692 -0.023930 -0.949882 0.313138 1 0 23.2925
-0.248226 28.919907 7.213829 0.265296 -0.019128 -0.963977 0.313114 1 0 21.6944
-0.224717 27.441084 7.247071 0.265467 -0.018077 -0.963951 0.299193 1 0 20.2881
-0.204087 26.143444 7.276557 0.218198 -0.014407 -0.975798 0.311478 1 0 19.0485
-0.185524 24.975779 7.296466 0.218315 -0.013522 -0.975785 0.326351 1 0 17.9497
-0.168912 23.930813 7.312533 0.170426 -0.010218 -0.985318 0.315047 1 0 16.9747
-0.153992 22.992371 7.326478 0.170472 -0.009749 -0.985314 0.352737 1 0 16.0974
-0.140503 22.143839 7.338439 0.170521 -0.009506 -0.985308 0.349954 1 0 15.3118
-0.128084 21.362671 7.344460 0.170560 -0.009044 -0.985306 0.350685 1 0 14.6047
-0.116892 20.658678 7.353550 0.122144 -0.006420 -0.992492 0.352178 1 0 13.9628
-0.106554 20.008377 7.359453 0.122169 -0.006078 -0.992491 0.352360 1 0 13.3777
-0.096989 19.406710 7.363162 0.122186 -0.005907 -0.992490 0.400151 1 0 12.8448
-0.088194 18.853504 7.367891 0.122201 -0.005739 -0.992489 0.369776 1 0 12.3577
-0.079985 18.337143 7.370387 0.122217 -0.005570 -0.992488 0.371795 1 0 11.9110
-0.072392 17.859541 7.374337 0.122231 -0.005404 -0.992487 0.408786 1 0 11.5002
-0.065360 17.417156 7.380301 0.073463 -0.003236 -0.997293 0.394343 1 0 11.1210
-0.058618 16.993073 7.379711 0.073467 -0.003131 -0.997293 0.398802 1 0 10.7687
-0.052332 16.597692 7.380889 0.073470 -0.003130 -0.997293 0.382559 1 0 10.4424
-0.046404 16.224812 7.381523 0.073479 -0.003025 -0.997292 0.393370 1 0 10.1396
-0.040874 15.876966 7.385181 0.073483 -0.002923 -0.997292 0.395717 1 0 9.8580
-0.035587 15.544409 7.386180 0.073485 -0.002922 -0.997292 0.419582 1 0 9.5957
-0.030578 15.229305 7.387384 0.073489 -0.002821 -0.997292 0.378125 1 0 9.3509
-0.025812 14.929497 7.388308 0.073495 -0.002719 -0.997292 0.419537 1 0 9.1222
-0.021290 14.645103 7.390256 0.073495 -0.002719 -0.997292 0.449648 1 0 8.9082
-0.016959 14.372679 7.391302 0.073498 -0.002620 -0.997292 0.430480 1 0 8.7077
-0.012782 14.109887 7.390114 0.073498 -0.002620 -0.997292 0.419171 1 0 8.5197
-0.008869 13.863768 7.394546 0.073506 -0.002520 -0.997292 0.409724 1 0 8.3432
-0.001353 13.390999 7.393383 0.024522 -0.000877 -0.999699 0.441129 1 0 8.0214
0.002145 13.170966 7.396249 0.024522 -0.000877 -0.999699 0.409372 1 0 7.8739
0.005556 12.956395 7.396365 0.024523 -0.000837 -0.999699 0.419093 1 0 7.7352
0.008896 12.746326 7.392905 0.024525 -0.000836 -0.999699 0.422841 1 0 7.6045
0.012020 12.549834 7.397982 0.024525 -0.000836 -0.999699 0.449412 1 0 7.4814
0.015148 12.353074 7.394512 0.024524 -0.000799 -0.999699 0.433435 1 0 7.3654
0.018117 12.166269 7.396570 0.024524 -0.000799 -0.999699 0.452597 1 0 7.2560
0.021068 11.980666 7.392481 0.024525 -0.000762 -0.999699 0.446367 1 0 7.1529
0.023844 11.806034 7.397259 0.024528 -0.000761 -0.999699 0.428629 1 0 7.0558
0.026581 11.633883 7.398859 0.024528 -0.000761 -0.999699 0.431185 1 0 6.9643
0.029265 11.465037 7.398786 0.024529 -0.000724 -0.999699 0.476927 1 0 6.8781
0.031873 11.300987 7.400019 0.024529 -0.000724 -0.999699 0.472529 1 0 6.7970
0.034454 11.138672 7.397497 0.024526 -0.000725 -0.999699 0.473245 1 0 6.7206
0.036966 10.980620 7.396198 0.024527 -0.000689 -0.999699 0.484775 1 0 6.6489
0.039401 10.827506 7.398276 0.024527 -0.000689 -0.999699 0.463938 1 0 6.5815
0.041815 10.675619 7.396564 0.024530 -0.000688 -0.999699 0.494995 1 0 6.5183
0.044159 10.528210 7.398561 0.024530 -0.000688 -0.999699 0.493340 1 0 6.4591
0.046488 10.381701 7.396519 0.024531 -0.000652 -0.999699 0.465187 1 0 6.4037
0.051016 10.096866 7.394735 0.024531 -0.000652 -0.999699 0.471159 1 0 6.3040
0.053202 9.959346 7.398866 0.024531 -0.000618 -0.999699 0.500805 1 0 6.2593
0.055388 9.821842 7.397457 0.024531 -0.000618 -0.999699 0.476314 1 0 6.2180
0.057516 9.688010 7.402632 0.024531 -0.000618 -0.999699 0.475292 1 0 6.1800
0.059673 9.552335 7.395505 0.024532 -0.000618 -0.999699 0.492085 1 0 6.1450
0.061759 9.421133 7.399730 0.024532 -0.000583 -0.999699 0.505744 1 0 6.1132
0.063843 9.290005 7.399083 0.024532 -0.000583 -0.999699 0.505259 1 0 6.0843
0.065904 9.160357 7.399821 0.024532 -0.000583 -0.999699 0.476685 1 0 6.0583
0.067949 9.031752 7.400695 0.024532 -0.000583 -0.999699 0.476440 1 0 6.0352
0.069988 8.903465 7.397790 0.024533 -0.000550 -0.999699 0.477267 1 0 6.0149
-0.038712 11.341440 -0.399027 0.007001 -0.000188 0.999976 0.377379 1 0 3.8173
-0.874796 34.025978 -0.277527 0.104839 -0.008443 0.994453 0.270605 1 0 26.0996
-1.207006 43.039471 -0.140015 0.132511 -0.013534 0.991089 0.201408 1 0 35.0885
-1.458827 49.871880 0.428085 0.993133 -0.116994 0.000000 0.194012 1 0 41.9130
-1.458791 49.870907 1.305758 0.993133 -0.116994 0.000000 0.193420 1 0 41.9008
-1.459058 49.878136 2.183406 0.993133 -0.116994 0.000000 0.178558 1 0 41.9069
-1.436023 49.253136 3.904293 0.968927 -0.112982 -0.220035 0.180687 1 0 41.3510
-1.380050 47.734509 4.650782 0.926305 -0.104715 -0.361930 0.198437 1 0 39.8869
-1.301181 45.594639 5.272873 0.837955 -0.090845 -0.538125 0.226388 1 0 37.8065
-1.209752 43.113991 5.765847 0.781741 -0.080285 -0.618414 0.231148 1 0 35.3991
-1.115027 40.543922 6.144207 0.683473 -0.066384 -0.726951 0.234571 1 0 32.8969
-1.023046 38.048283 6.429116 0.609912 -0.055902 -0.790495 0.254331 1 0 30.4719
-0.937187 35.718781 6.642134 0.571255 -0.049723 -0.819265 0.259619 1 0 28.2157
-0.858574 33.585846 6.799880 0.489391 -0.039858 -0.871153 0.302107 1 0 26.1538
-0.787930 31.669147 6.919156 0.446788 -0.034803 -0.893963 0.265723 1 0 24.3062
-0.724831 29.957146 7.010680 0.402993 -0.029509 -0.914727 0.280322 1 0 22.6591
-0.668451 28.427458 7.081277 0.358191 -0.024942 -0.933315 0.305187 1 0 21.1948
-0.617985 27.058216 7.136057 0.358396 -0.023577 -0.933272 0.304417 1 0 19.8942
-0.572685 25.829142 7.178796 0.312479 -0.019856 -0.949717 0.310279 1 0 18.7283
-0.531838 24.720892 7.211870 0.265817 -0.016288 -0.963886 0.340757 1 0 17.6922
-0.495114 23.724489 7.239808 0.265919 -0.015585 -0.963870 0.328021 1 0 16.7585
-0.461717 22.818361 7.261484 0.265986 -0.014898 -0.963862 0.355249 1 0 15.9234
-0.431400 21.995806 7.280030 0.218564 -0.011756 -0.975752 0.341225 1 0 15.1647
-0.403782 21.246477 7.296434 0.218598 -0.011466 -0.975748 0.371452 1 0 14.4789
-0.378360 20.556719 7.309235 0.218647 -0.011172 -0.975740 0.366356 1 0 13.8577
-0.354999 19.922899 7.320629 0.170647 -0.008348 -0.985297 0.368362 1 0 13.2891
-0.333321 19.334738 7.329097 0.170667 -0.008122 -0.985295 0.389171 1 0 12.7682
-0.313276 18.790886 7.336996 0.170677 -0.007899 -0.985295 0.403315 1 0 12.2914
-0.294658 18.285727 7.344191 0.170698 -0.007674 -0.985294 0.374288 1 0 11.8538
-0.277203 17.812138 7.349107 0.170716 -0.007451 -0.985292 0.393392 1 0 11.4509
-0.261052 17.373943 7.356346 0.122250 -0.005237 -0.992486 0.395532 1 0 11.0766
-0.245652 16.956104 7.358593 0.122256 -0.005076 -0.992486 0.368336 1 0 10.7298
-0.231144 16.562481 7.359859 0.122261 -0.005074 -0.992485 0.392137 1 0 10.4083
-0.217739 16.198759 7.365997 0.122272 -0.004911 -0.992485 0.397923 1 0 10.1098
-0.204764 15.846730 7.365660 0.122278 -0.004752 -0.992485 0.425286 1 0 9.8321
-0.192627 15.517427 7.368213 0.122282 -0.004750 -0.992484 0.418703 1 0 9.5732
-0.181333 15.210999 7.375617 0.122288 -0.004592 -0.992484 0.429627 1 0 9.3315
-0.170283 14.911205 7.375900 0.122299 -0.004433 -0.992483 0.443113 1 0 9.1056
-0.159816 14.627197 7.377518 0.073495 -0.002719 -0.997292 0.432786 1 0 8.8930
-0.149927 14.358889 7.381716 0.073503 -0.002618 -0.997292 0.438597 1 0 8.6934
-0.140264 14.096714 7.380575 0.073503 -0.002618 -0.997292 0.451174 1 0 8.5063
-0.131211 13.851104 7.384978 0.073506 -0.002520 -0.997292 0.439448 1 0 8.3306
-0.122378 13.611450 7.385355 0.073506 -0.002519 -0.997292 0.452937 1 0 8.1655
-0.113934 13.382342 7.387111 0.073510 -0.002423 -0.997292 0.460617 1 0 8.0103
-0.105696 13.158828 7.385560 0.073514 -0.002421 -0.997291 0.440032 1 0 7.8642
-0.097773 12.943859 7.384593 0.073517 -0.002324 -0.997291 0.438408 1 0 7.7267
-0.090270 12.740279 7.388609 0.073517 -0.002324 -0.997291 0.446934 1 0 7.5971
-0.082939 12.541376 7.390197 0.073515 -0.002325 -0.997291 0.455656 1 0 7.4751
-0.075843 12.348866 7.392042 0.073518 -0.002229 -0.997291 0.433217 1 0 7.3601
-0.068938 12.161520 7.393068 0.073518 -0.002229 -0.997291 0.442775 1 0 7.2517
-0.062195 11.978559 7.392613 0.073525 -0.002132 -0.997291 0.470863 1 0 7.1495
-0.055684 11.801922 7.394108 0.073525 -0.002132 -0.997291 0.472285 1 0 7.0532
-0.049310 11.628963 7.394080 0.024528 -0.000761 -0.999699 0.445096 1 0 6.9621
-0.043145 11.461700 7.396335 0.024526 -0.000725 -0.999699 0.449263 1 0 6.8761
-0.037120 11.298241 7.398347 0.024526 -0.000725 -0.999699 0.462100 1 0 6.7950
-0.031108 11.135108 7.394017 0.024526 -0.000725 -0.999699 0.482608 1 0 6.7188
-0.025379 10.979664 7.397574 0.024527 -0.000689 -0.999699 0.451746 1 0 6.6472
-0.019667 10.824691 7.395629 0.024530 -0.000688 -0.999699 0.450024 1 0 6.5799
-0.014136 10.674637 7.397664 0.024530 -0.000688 -0.999699 0.504596 1 0 6.5168
-0.008663 10.526149 7.396988 0.024530 -0.000688 -0.999699 0.465158 1 0 6.4577
-0.003273 10.379886 7.395263 0.024531 -0.000652 -0.999699 0.470932 1 0 6.4024
0.007219 10.095237 7.393390 0.024531 -0.000652 -0.999699 0.459876 1 0 6.3028
0.012260 9.958467 7.399477 0.024531 -0.000618 -0.999699 0.488756 1 0 6.2583
0.022300 9.686046 7.398978 0.024532 -0.000618 -0.999699 0.504568 1 0 6.1791
0.027227 9.552386 7.398986 0.024532 -0.000618 -0.999699 0.479384 1 0 6.1442
0.032110 9.419879 7.397746 0.024532 -0.000583 -0.999699 0.483643 1 0 6.1124
0.036924 9.289271 7.398969 0.024532 -0.000583 -0.999699 0.474343 1 0 6.0836
0.041718 9.159217 7.397241 0.024532 -0.000583 -0.999699 0.499726 1 0 6.0577
0.046450 9.030821 7.398590 0.024532 -0.000583 -0.999699 0.505540 1 0 6.0347
0.051172 8.902710 7.396073 0.024533 -0.000550 -0.999699 0.490255 1 0 6.0144
-0.108463 11.336242 -0.397978 0.007001 -0.000188 0.999976 0.405747 1 0 3.8163
-1.073018 28.010025 -0.301195 0.095214 -0.006300 0.995437 0.256916 1 0 20.1204
-2.038707 44.703392 0.553596 0.994455 -0.105162 0.000000 0.198342 1 0 36.7731
-2.038748 44.704109 1.323679 0.994455 -0.105162 0.000000 0.176643 1 0 36.7623
-2.039050 44.709328 2.093759 0.994455 -0.105162 0.000000 0.233854 1 0 36.7677
-2.039055 44.709415 2.864423 0.994455 -0.105162 0.000000 0.211632 1 0 36.7892
-2.023055 44.432827 3.619867 0.986941 -0.104371 -0.122699 0.194886 1 0 36.5521
-1.879709 41.954884 4.906333 0.887728 -0.088701 -0.451743 0.198814 1 0 34.1872
-1.774474 40.135727 5.403831 0.839551 -0.080023 -0.537355 0.255732 1 0 32.4228
-1.659975 38.156445 5.804246 0.752188 -0.068296 -0.655400 0.277231 1 0 30.5110
-1.544206 36.155205 6.120132 0.685048 -0.059100 -0.726097 0.244564 1 0 28.5817
-1.432446 34.223274 6.366939 0.649160 -0.053748 -0.758751 0.296316 1 0 26.7210
-1.328091 32.419334 6.561080 0.572495 -0.044817 -0.818682 0.283878 1 0 24.9779
-1.231226 30.744888 6.710841 0.532190 -0.039794 -0.845689 0.252991 1 0 23.3748
-1.142735 29.215185 6.828136 0.490570 -0.034949 -0.870701 0.292515 1 0 21.9168
-1.062884 27.834837 6.923355 0.447724 -0.030306 -0.893658 0.324190 1 0 20.5975
-0.989797 26.571424 6.996336 0.403696 -0.025908 -0.914526 0.310057 1 0 19.4080
-0.924044 25.434784 7.057651 0.403862 -0.024882 -0.914482 0.342517 1 0 18.3369
-0.864021 24.397192 7.105941 0.358773 -0.021272 -0.933182 0.330796 1 0 17.3645
-0.809602 23.456486 7.146779 0.312826 -0.017811 -0.949643 0.309768 1 0 16.4908
-0.759551 22.591272 7.178104 0.312877 -0.017410 -0.949634 0.325283 1 0 15.6947
-0.714394 21.810675 7.208622 0.312945 -0.016618 -0.949626 0.345655 1 0 14.9769
-0.672370 21.084229 7.230553 0.266136 -0.013851 -0.963836 0.342961 1 0 14.3175
-0.633609 20.414181 7.248467 0.266188 -0.013174 -0.963831 0.375051 1 0 13.7185
-0.598236 19.802696 7.267206 0.218705 -0.010600 -0.975733 0.353762 1 0 13.1721
-0.565072 19.229412 7.280241 0.218733 -0.010317 -0.975730 0.372509 1 0 12.6665
-0.534685 18.704123 7.295452 0.218757 -0.010034 -0.975728 0.409973 1 0 12.2030
-0.505826 18.205252 7.303872 0.218769 -0.009757 -0.975728 0.382112 1 0 11.7770
-0.479261 17.746052 7.315182 0.170725 -0.007448 -0.985291 0.428447 1 0 11.3839
-0.453950 17.308504 7.320926 0.170741 -0.007225 -0.985289 0.405024 1 0 11.0171
-0.430724 16.907005 7.332024 0.170750 -0.007008 -0.985289 0.391404 1 0 10.6776
-0.408504 16.522903 7.338372 0.170768 -0.006787 -0.985288 0.389775 1 0 10.3626
-0.387400 16.158081 7.342479 0.170768 -0.006787 -0.985288 0.412896 1 0 10.0699
-0.367630 15.816340 7.348589 0.170780 -0.006569 -0.985287 0.392397 1 0 9.7974
-0.348719 15.489436 7.352019 0.122293 -0.004590 -0.992483 0.401200 1 0 9.5424
-0.330895 15.181311 7.357067 0.122293 -0.004590 -0.992483 0.407347 1 0 9.3027
-0.313989 14.889074 7.362776 0.122299 -0.004433 -0.992483 0.423510 1 0 9.0787
-0.297538 14.604693 7.363243 0.122303 -0.004431 -0.992483 0.434833 1 0 8.8689
-0.281889 14.334171 7.364510 0.122309 -0.004274 -0.992483 0.439164 1 0 8.6723
-0.267135 14.079122 7.369322 0.122311 -0.004273 -0.992483 0.435378 1 0 8.4879
-0.253062 13.835851 7.375371 0.122316 -0.004117 -0.992483 0.416909 1 0 8.3146
-0.239188 13.596030 7.374909 0.122316 -0.004117 -0.992483 0.430423 1 0 8.1518
-0.226076 13.369370 7.378670 0.122323 -0.003961 -0.992482 0.433135 1 0 7.9987
-0.213248 13.147609 7.378519 0.073514 -0.002421 -0.997291 0.459548 1 0 7.8537
-0.200981 12.935552 7.380491 0.073515 -0.002325 -0.997291 0.462293 1 0 7.7168
-0.189098 12.730152 7.381792 0.073515 -0.002325 -0.997291 0.428231 1 0 7.5878
-0.177606 12.531480 7.383121 0.073515 -0.002325 -0.997291 0.453171 1 0 7.4663
-0.166404 12.337847 7.382853 0.073518 -0.002229 -0.997291 0.452244 1 0 7.3518
-0.155567 12.150503 7.383201 0.073522 -0.002227 -0.997291 0.471765 1 0 7.2439
-0.145236 11.971917 7.388571 0.073525 -0.002132 -0.997291 0.437933 1 0 7.1421
-0.134937 11.793883 7.387414 0.073525 -0.002132 -0.997291 0.462964 1 0 7.0463
-0.124921 11.620751 7.386499 0.073525 -0.002132 -0.997291 0.459683 1 0 6.9559
-0.115345 11.455206 7.391053 0.073528 -0.002037 -0.997291 0.463870 1 0 6.8709
-0.105893 11.291829 7.392662 0.073528 -0.002037 -0.997291 0.478344 1 0 6.7908
-0.096627 11.131636 7.393318 0.073528 -0.002037 -0.997291 0.447785 1 0 6.7154
-0.087461 10.973203 7.390548 0.073533 -0.001942 -0.997291 0.479025 1 0 6.6446
-0.078695 10.821654 7.395123 0.073533 -0.001942 -0.997291 0.450256 1 0 6.5782
-0.069916 10.669897 7.392999 0.024530 -0.000688 -0.999699 0.455668 1 0 6.5153
-0.061304 10.521032 7.390816 0.024530 -0.000688 -0.999699 0.454478 1 0 6.4563
-0.053069 10.378678 7.398136 0.024531 -0.000652 -0.999699 0.500178 1 0 6.4011
-0.036617 10.094286 7.396581 0.024531 -0.000652 -0.999699 0.491492 1 0 6.3017
-0.028595 9.955602 7.396648 0.024531 -0.000618 -0.999699 0.482389 1 0 6.2572
-0.020719 9.819456 7.398826 0.024531 -0.000618 -0.999699 0.481044 1 0 6.2161
-0.005140 9.550156 7.396311 0.024532 -0.000618 -0.999699 0.468527 1 0 6.1434
0.002502 9.418060 7.395997 0.024532 -0.000583 -0.999699 0.470405 1 0 6.1117
0.010048 9.287608 7.397168 0.024532 -0.000583 -0.999699 0.494210 1 0 6.0829
0.017556 9.157822 7.395948 0.024532 -0.000583 -0.999699 0.472718 1 0 6.0571
0.024982 9.029452 7.396561 0.024532 -0.000583 -0.999699 0.502290 1 0 6.0341
0.032367 8.901796 7.395921 0.024533 -0.000550 -0.999699 0.487423 1 0 6.0139
-0.178041 11.329487 -0.396873 0.020933 -0.000561 0.999781 0.399425 1 0 3.8137
-1.193272 24.198231 -0.312683 0.084585 -0.004889 0.996404 0.282399 1 0 16.3371
-1.459661 27.574894 -0.265519 0.104957 -0.006819 0.994453 0.264689 1 0 19.7094
-1.846954 32.484085 -0.178993 0.127599 -0.009817 0.991777 0.219079 1 0 24.6147
-2.471627 40.402245 0.657753 0.995412 -0.095687 0.000000 0.204035 1 0 32.5131
-2.471756 40.403873 1.338553 0.995412 -0.095687 0.000000 0.223531 1 0 32.5036
-2.471767 40.404022 2.019295 0.995412 -0.095687 0.000000 0.265982 1 0 32.5084
-2.472225 40.409828 2.700761 0.995412 -0.095687 0.000000 0.226448 1 0 32.5274
-2.464039 40.306057 3.377037 0.992820 -0.094246 -0.073657 0.247190 1 0 32.4611
-2.417644 39.717972 4.011544 0.971306 -0.091067 -0.219709 0.221101 1 0 31.9141
-2.335894 38.681732 4.577775 0.928633 -0.084919 -0.361151 0.250759 1 0 30.9356
-2.231549 37.359089 5.067506 0.888900 -0.079246 -0.451195 0.253702 1 0 29.6676
-2.112298 35.847504 5.476725 0.813385 -0.069736 -0.577531 0.271913 1 0 28.2170
-1.987199 34.261791 5.812396 0.753285 -0.062017 -0.654764 0.256790 1 0 26.7029
-1.863406 32.692623 6.086638 0.720783 -0.055971 -0.690898 0.289502 1 0 25.1956
-1.743515 31.172924 6.307204 0.650116 -0.048279 -0.758300 0.289583 1 0 23.7401
-1.630384 29.738916 6.485408 0.612551 -0.044034 -0.789204 0.299925 1 0 22.3717
-1.524317 28.394449 6.627516 0.573474 -0.039220 -0.818284 0.298265 1 0 21.1013
-1.426919 27.159857 6.744696 0.533023 -0.035180 -0.845369 0.338142 1 0 19.9306
-1.336942 26.019339 6.839184 0.491238 -0.030687 -0.870485 0.339646 1 0 18.8574
-1.254464 24.973877 6.917243 0.448213 -0.026949 -0.893520 0.332843 1 0 17.8780
-1.178499 24.010977 6.980643 0.404127 -0.023332 -0.914405 0.317987 1 0 16.9872
-1.108961 23.129530 7.034269 0.404191 -0.022824 -0.914390 0.340591 1 0 16.1703
-1.045321 22.322849 7.080788 0.359049 -0.019433 -0.933116 0.325828 1 0 15.4266
-0.986014 21.571091 7.116830 0.359102 -0.018979 -0.933105 0.343372 1 0 14.7460
-0.932344 20.890785 7.153249 0.313059 -0.015812 -0.949602 0.356988 1 0 14.1237
